"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1780","Contacts page elements is visible","firefox","Wed Apr 16 08:22:58 GMT 2025","passed","Wed Apr 16 08:23:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4170","User is able to Add a Contact on Contact Page","webkit","Wed Apr 16 08:23:00 GMT 2025","passed","Wed Apr 16 08:23:04 GMT 2025","End to end tests","tests.spec.ts","",""
"","1987","Contacts page elements is visible","webkit","Wed Apr 16 08:23:06 GMT 2025","passed","Wed Apr 16 08:23:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1904","User is able to Sign Up","chromium","Wed Apr 16 08:22:45 GMT 2025","passed","Wed Apr 16 08:22:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","4518","User is able to Add a Contact on Contact Page","firefox","Wed Apr 16 08:22:51 GMT 2025","passed","Wed Apr 16 08:22:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","652","Add Contact page elements is visible","firefox","Wed Apr 16 08:22:58 GMT 2025","passed","Wed Apr 16 08:22:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2077","User is able to Sign Up","webkit","Wed Apr 16 08:23:01 GMT 2025","passed","Wed Apr 16 08:23:03 GMT 2025","End to end tests","tests.spec.ts","",""
"","401","Add Contact page elements is visible","chromium","Wed Apr 16 08:22:50 GMT 2025","passed","Wed Apr 16 08:22:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1719","User is able to Logout","webkit","Wed Apr 16 08:23:05 GMT 2025","passed","Wed Apr 16 08:23:06 GMT 2025","End to end tests","tests.spec.ts","",""
"","631","Login page elements is visible","webkit","Wed Apr 16 08:23:05 GMT 2025","passed","Wed Apr 16 08:23:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3318","User is able to Add a Contact on Contact Page","chromium","Wed Apr 16 08:22:45 GMT 2025","passed","Wed Apr 16 08:22:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","1594","User is able to Logout","firefox","Wed Apr 16 08:22:56 GMT 2025","passed","Wed Apr 16 08:22:58 GMT 2025","End to end tests","tests.spec.ts","",""
"","1573","Contacts page elements is visible","chromium","Wed Apr 16 08:22:50 GMT 2025","passed","Wed Apr 16 08:22:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","369","Login page elements is visible","chromium","Wed Apr 16 08:22:49 GMT 2025","passed","Wed Apr 16 08:22:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","357","Sign Up page elements is visible","chromium","Wed Apr 16 08:22:49 GMT 2025","passed","Wed Apr 16 08:22:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","765","Add Contact page elements is visible","webkit","Wed Apr 16 08:23:06 GMT 2025","passed","Wed Apr 16 08:23:07 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1730","User is able to Login","webkit","Wed Apr 16 08:23:03 GMT 2025","passed","Wed Apr 16 08:23:05 GMT 2025","End to end tests","tests.spec.ts","",""
"","1517","User is able to Login","chromium","Wed Apr 16 08:22:47 GMT 2025","passed","Wed Apr 16 08:22:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","538","Sign Up page elements is visible","firefox","Wed Apr 16 08:22:57 GMT 2025","passed","Wed Apr 16 08:22:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1412","User is able to Logout","chromium","Wed Apr 16 08:22:49 GMT 2025","passed","Wed Apr 16 08:22:50 GMT 2025","End to end tests","tests.spec.ts","",""
"","494","Login page elements is visible","firefox","Wed Apr 16 08:22:57 GMT 2025","passed","Wed Apr 16 08:22:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2810","User is able to Sign Up","firefox","Wed Apr 16 08:22:52 GMT 2025","passed","Wed Apr 16 08:22:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","1603","User is able to Login","firefox","Wed Apr 16 08:22:55 GMT 2025","passed","Wed Apr 16 08:22:57 GMT 2025","End to end tests","tests.spec.ts","",""
"","572","Sign Up page elements is visible","webkit","Wed Apr 16 08:23:06 GMT 2025","passed","Wed Apr 16 08:23:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
