"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1488","User is able to Logout","firefox","Fri Mar 07 08:20:21 GMT 2025","passed","Fri Mar 07 08:20:22 GMT 2025","End to end tests","tests.spec.ts","",""
"","4306","User is able to Add a Contact on Contact Page","firefox","Fri Mar 07 08:20:16 GMT 2025","passed","Fri Mar 07 08:20:20 GMT 2025","End to end tests","tests.spec.ts","",""
"","1385","User is able to Login","chromium","Fri Mar 07 08:20:12 GMT 2025","passed","Fri Mar 07 08:20:14 GMT 2025","End to end tests","tests.spec.ts","",""
"","588","Add Contact page elements is visible","firefox","Fri Mar 07 08:20:22 GMT 2025","passed","Fri Mar 07 08:20:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1668","User is able to Sign Up","chromium","Fri Mar 07 08:20:10 GMT 2025","passed","Fri Mar 07 08:20:12 GMT 2025","End to end tests","tests.spec.ts","",""
"","1328","User is able to Logout","chromium","Fri Mar 07 08:20:14 GMT 2025","passed","Fri Mar 07 08:20:15 GMT 2025","End to end tests","tests.spec.ts","",""
"","371","Login page elements is visible","firefox","Fri Mar 07 08:20:21 GMT 2025","passed","Fri Mar 07 08:20:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","455","Login page elements is visible","webkit","Fri Mar 07 08:20:29 GMT 2025","passed","Fri Mar 07 08:20:29 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","314","Login page elements is visible","chromium","Fri Mar 07 08:20:14 GMT 2025","passed","Fri Mar 07 08:20:14 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1725","Contacts page elements is visible","firefox","Fri Mar 07 08:20:22 GMT 2025","passed","Fri Mar 07 08:20:24 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1617","User is able to Login","webkit","Fri Mar 07 08:20:27 GMT 2025","passed","Fri Mar 07 08:20:29 GMT 2025","End to end tests","tests.spec.ts","",""
"","439","Sign Up page elements is visible","webkit","Fri Mar 07 08:20:29 GMT 2025","passed","Fri Mar 07 08:20:30 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3999","User is able to Add a Contact on Contact Page","webkit","Fri Mar 07 08:20:24 GMT 2025","passed","Fri Mar 07 08:20:28 GMT 2025","End to end tests","tests.spec.ts","",""
"","1908","User is able to Sign Up","webkit","Fri Mar 07 08:20:25 GMT 2025","passed","Fri Mar 07 08:20:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","373","Sign Up page elements is visible","firefox","Fri Mar 07 08:20:22 GMT 2025","passed","Fri Mar 07 08:20:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2750","User is able to Sign Up","firefox","Fri Mar 07 08:20:16 GMT 2025","passed","Fri Mar 07 08:20:19 GMT 2025","End to end tests","tests.spec.ts","",""
"","1612","User is able to Logout","webkit","Fri Mar 07 08:20:28 GMT 2025","passed","Fri Mar 07 08:20:30 GMT 2025","End to end tests","tests.spec.ts","",""
"","1472","Contacts page elements is visible","chromium","Fri Mar 07 08:20:14 GMT 2025","passed","Fri Mar 07 08:20:16 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1717","Contacts page elements is visible","webkit","Fri Mar 07 08:20:30 GMT 2025","passed","Fri Mar 07 08:20:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3035","User is able to Add a Contact on Contact Page","chromium","Fri Mar 07 08:20:10 GMT 2025","passed","Fri Mar 07 08:20:13 GMT 2025","End to end tests","tests.spec.ts","",""
"","577","Add Contact page elements is visible","webkit","Fri Mar 07 08:20:30 GMT 2025","passed","Fri Mar 07 08:20:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","242","Sign Up page elements is visible","chromium","Fri Mar 07 08:20:14 GMT 2025","passed","Fri Mar 07 08:20:14 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1493","User is able to Login","firefox","Fri Mar 07 08:20:20 GMT 2025","passed","Fri Mar 07 08:20:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","328","Add Contact page elements is visible","chromium","Fri Mar 07 08:20:15 GMT 2025","passed","Fri Mar 07 08:20:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
