"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","554","Sign Up page elements is visible","firefox","Tue Apr 22 08:22:19 GMT 2025","passed","Tue Apr 22 08:22:20 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","376","Login page elements is visible","firefox","Tue Apr 22 08:22:19 GMT 2025","passed","Tue Apr 22 08:22:19 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1469","Contacts page elements is visible","chromium","Tue Apr 22 08:22:12 GMT 2025","passed","Tue Apr 22 08:22:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1615","User is able to Logout","webkit","Tue Apr 22 08:22:26 GMT 2025","passed","Tue Apr 22 08:22:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","480","Sign Up page elements is visible","webkit","Tue Apr 22 08:22:27 GMT 2025","passed","Tue Apr 22 08:22:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1941","Contacts page elements is visible","firefox","Tue Apr 22 08:22:19 GMT 2025","passed","Tue Apr 22 08:22:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","309","Sign Up page elements is visible","chromium","Tue Apr 22 08:22:11 GMT 2025","passed","Tue Apr 22 08:22:12 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","637","Add Contact page elements is visible","firefox","Tue Apr 22 08:22:20 GMT 2025","passed","Tue Apr 22 08:22:20 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","325","Add Contact page elements is visible","chromium","Tue Apr 22 08:22:12 GMT 2025","passed","Tue Apr 22 08:22:12 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1724","User is able to Sign Up","chromium","Tue Apr 22 08:22:07 GMT 2025","passed","Tue Apr 22 08:22:09 GMT 2025","End to end tests","tests.spec.ts","",""
"","1534","User is able to Login","chromium","Tue Apr 22 08:22:09 GMT 2025","passed","Tue Apr 22 08:22:11 GMT 2025","End to end tests","tests.spec.ts","",""
"","627","Add Contact page elements is visible","webkit","Tue Apr 22 08:22:27 GMT 2025","passed","Tue Apr 22 08:22:28 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","501","Login page elements is visible","webkit","Tue Apr 22 08:22:26 GMT 2025","passed","Tue Apr 22 08:22:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1894","User is able to Sign Up","webkit","Tue Apr 22 08:22:23 GMT 2025","passed","Tue Apr 22 08:22:25 GMT 2025","End to end tests","tests.spec.ts","",""
"","1617","User is able to Login","firefox","Tue Apr 22 08:22:17 GMT 2025","passed","Tue Apr 22 08:22:19 GMT 2025","End to end tests","tests.spec.ts","",""
"","3809","User is able to Add a Contact on Contact Page","webkit","Tue Apr 22 08:22:21 GMT 2025","passed","Tue Apr 22 08:22:25 GMT 2025","End to end tests","tests.spec.ts","",""
"","285","Login page elements is visible","chromium","Tue Apr 22 08:22:11 GMT 2025","passed","Tue Apr 22 08:22:11 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1624","User is able to Login","webkit","Tue Apr 22 08:22:25 GMT 2025","passed","Tue Apr 22 08:22:26 GMT 2025","End to end tests","tests.spec.ts","",""
"","1606","User is able to Logout","firefox","Tue Apr 22 08:22:18 GMT 2025","passed","Tue Apr 22 08:22:19 GMT 2025","End to end tests","tests.spec.ts","",""
"","4285","User is able to Add a Contact on Contact Page","firefox","Tue Apr 22 08:22:13 GMT 2025","passed","Tue Apr 22 08:22:17 GMT 2025","End to end tests","tests.spec.ts","",""
"","3088","User is able to Add a Contact on Contact Page","chromium","Tue Apr 22 08:22:07 GMT 2025","passed","Tue Apr 22 08:22:10 GMT 2025","End to end tests","tests.spec.ts","",""
"","2735","User is able to Sign Up","firefox","Tue Apr 22 08:22:14 GMT 2025","passed","Tue Apr 22 08:22:16 GMT 2025","End to end tests","tests.spec.ts","",""
"","1814","Contacts page elements is visible","webkit","Tue Apr 22 08:22:27 GMT 2025","passed","Tue Apr 22 08:22:29 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1363","User is able to Logout","chromium","Tue Apr 22 08:22:11 GMT 2025","passed","Tue Apr 22 08:22:12 GMT 2025","End to end tests","tests.spec.ts","",""
