"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","629","Login page elements is visible","chromium","Mon Mar 03 08:20:51 GMT 2025","passed","Mon Mar 03 08:20:52 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1608","Contacts page elements is visible","chromium","Mon Mar 03 08:20:52 GMT 2025","passed","Mon Mar 03 08:20:54 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1723","User is able to Login","firefox","Mon Mar 03 08:20:59 GMT 2025","passed","Mon Mar 03 08:21:01 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","865","Login page elements is visible","webkit","Mon Mar 03 08:21:04 GMT 2025","passed","Mon Mar 03 08:21:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1383","Login page elements is visible","firefox","Mon Mar 03 08:20:57 GMT 2025","passed","Mon Mar 03 08:20:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1842","User is able to Sign Up","chromium","Mon Mar 03 08:20:51 GMT 2025","passed","Mon Mar 03 08:20:53 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1605","User is able to Logout","firefox","Mon Mar 03 08:21:01 GMT 2025","passed","Mon Mar 03 08:21:02 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1716","User is able to Login","webkit","Mon Mar 03 08:21:07 GMT 2025","passed","Mon Mar 03 08:21:09 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2803","User is able to Sign Up","webkit","Mon Mar 03 08:21:04 GMT 2025","passed","Mon Mar 03 08:21:06 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1451","User is able to Login","chromium","Mon Mar 03 08:20:53 GMT 2025","passed","Mon Mar 03 08:20:55 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","639","Sign Up page elements is visible","firefox","Mon Mar 03 08:20:59 GMT 2025","passed","Mon Mar 03 08:21:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1506","User is able to Logout","chromium","Mon Mar 03 08:20:55 GMT 2025","passed","Mon Mar 03 08:20:56 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2930","User is able to Sign Up","firefox","Mon Mar 03 08:20:56 GMT 2025","passed","Mon Mar 03 08:20:58 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1911","Contacts page elements is visible","webkit","Mon Mar 03 08:21:06 GMT 2025","passed","Mon Mar 03 08:21:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1875","Contacts page elements is visible","firefox","Mon Mar 03 08:21:00 GMT 2025","passed","Mon Mar 03 08:21:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1254","Add Contact page elements is visible","webkit","Mon Mar 03 08:21:08 GMT 2025","passed","Mon Mar 03 08:21:09 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","660","Sign Up page elements is visible","webkit","Mon Mar 03 08:21:05 GMT 2025","passed","Mon Mar 03 08:21:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1732","User is able to Logout","webkit","Mon Mar 03 08:21:09 GMT 2025","passed","Mon Mar 03 08:21:10 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1191","Add Contact page elements is visible","firefox","Mon Mar 03 08:21:02 GMT 2025","passed","Mon Mar 03 08:21:03 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","829","Add Contact page elements is visible","chromium","Mon Mar 03 08:20:54 GMT 2025","passed","Mon Mar 03 08:20:55 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","379","Sign Up page elements is visible","chromium","Mon Mar 03 08:20:52 GMT 2025","passed","Mon Mar 03 08:20:52 GMT 2025","Website elements is visible","tests.spec.ts","",""
