"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1081","Login page elements is visible","webkit","Tue Apr 15 08:23:24 GMT 2025","passed","Tue Apr 15 08:23:25 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2048","Contacts page elements is visible","firefox","Tue Apr 15 08:23:16 GMT 2025","passed","Tue Apr 15 08:23:18 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2074","Contacts page elements is visible","chromium","Tue Apr 15 08:23:06 GMT 2025","passed","Tue Apr 15 08:23:09 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1844","User is able to Logout","chromium","Tue Apr 15 08:23:05 GMT 2025","passed","Tue Apr 15 08:23:06 GMT 2025","End to end tests","tests.spec.ts","",""
"","2178","User is able to Login","webkit","Tue Apr 15 08:23:22 GMT 2025","passed","Tue Apr 15 08:23:24 GMT 2025","End to end tests","tests.spec.ts","",""
"","2382","Contacts page elements is visible","webkit","Tue Apr 15 08:23:26 GMT 2025","passed","Tue Apr 15 08:23:28 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","822","Add Contact page elements is visible","chromium","Tue Apr 15 08:23:07 GMT 2025","passed","Tue Apr 15 08:23:07 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","768","Sign Up page elements is visible","chromium","Tue Apr 15 08:23:06 GMT 2025","passed","Tue Apr 15 08:23:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1789","User is able to Login","chromium","Tue Apr 15 08:23:03 GMT 2025","passed","Tue Apr 15 08:23:05 GMT 2025","End to end tests","tests.spec.ts","",""
"","972","Add Contact page elements is visible","firefox","Tue Apr 15 08:23:16 GMT 2025","passed","Tue Apr 15 08:23:17 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2438","User is able to Sign Up","webkit","Tue Apr 15 08:23:19 GMT 2025","passed","Tue Apr 15 08:23:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","4870","User is able to Add a Contact on Contact Page","firefox","Tue Apr 15 08:23:08 GMT 2025","passed","Tue Apr 15 08:23:13 GMT 2025","End to end tests","tests.spec.ts","",""
"","856","Login page elements is visible","firefox","Tue Apr 15 08:23:15 GMT 2025","passed","Tue Apr 15 08:23:16 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4737","User is able to Add a Contact on Contact Page","webkit","Tue Apr 15 08:23:18 GMT 2025","passed","Tue Apr 15 08:23:23 GMT 2025","End to end tests","tests.spec.ts","",""
"","1067","Sign Up page elements is visible","webkit","Tue Apr 15 08:23:25 GMT 2025","passed","Tue Apr 15 08:23:26 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2029","User is able to Logout","firefox","Tue Apr 15 08:23:13 GMT 2025","passed","Tue Apr 15 08:23:15 GMT 2025","End to end tests","tests.spec.ts","",""
"","1985","User is able to Login","firefox","Tue Apr 15 08:23:13 GMT 2025","passed","Tue Apr 15 08:23:15 GMT 2025","End to end tests","tests.spec.ts","",""
"","1192","Add Contact page elements is visible","webkit","Tue Apr 15 08:23:26 GMT 2025","passed","Tue Apr 15 08:23:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2951","User is able to Sign Up","firefox","Tue Apr 15 08:23:09 GMT 2025","passed","Tue Apr 15 08:23:12 GMT 2025","End to end tests","tests.spec.ts","",""
"","3726","User is able to Add a Contact on Contact Page","chromium","Tue Apr 15 08:23:01 GMT 2025","passed","Tue Apr 15 08:23:04 GMT 2025","End to end tests","tests.spec.ts","",""
"","2198","User is able to Sign Up","chromium","Tue Apr 15 08:23:01 GMT 2025","passed","Tue Apr 15 08:23:03 GMT 2025","End to end tests","tests.spec.ts","",""
"","2247","User is able to Logout","webkit","Tue Apr 15 08:23:24 GMT 2025","passed","Tue Apr 15 08:23:26 GMT 2025","End to end tests","tests.spec.ts","",""
"","744","Login page elements is visible","chromium","Tue Apr 15 08:23:05 GMT 2025","passed","Tue Apr 15 08:23:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","874","Sign Up page elements is visible","firefox","Tue Apr 15 08:23:15 GMT 2025","passed","Tue Apr 15 08:23:16 GMT 2025","Website elements is visible","tests.spec.ts","",""
