"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1776","Contacts page elements is visible","firefox","Fri Feb 21 08:19:03 GMT 2025","passed","Fri Feb 21 08:19:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1623","User is able to Login","webkit","Fri Feb 21 08:19:10 GMT 2025","passed","Fri Feb 21 08:19:12 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1325","User is able to Login","chromium","Fri Feb 21 08:18:57 GMT 2025","passed","Fri Feb 21 08:18:58 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","961","Login page elements is visible","webkit","Fri Feb 21 08:19:07 GMT 2025","passed","Fri Feb 21 08:19:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1735","User is able to Sign Up","chromium","Fri Feb 21 08:18:55 GMT 2025","passed","Fri Feb 21 08:18:56 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1545","User is able to Logout","firefox","Fri Feb 21 08:19:04 GMT 2025","failed","Fri Feb 21 08:19:05 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1679","User is able to Logout","webkit","Fri Feb 21 08:19:12 GMT 2025","failed","Fri Feb 21 08:19:13 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","307","Sign Up page elements is visible","chromium","Fri Feb 21 08:18:55 GMT 2025","passed","Fri Feb 21 08:18:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1119","Add Contact page elements is visible","firefox","Fri Feb 21 08:19:05 GMT 2025","passed","Fri Feb 21 08:19:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1486","Contacts page elements is visible","chromium","Fri Feb 21 08:18:56 GMT 2025","passed","Fri Feb 21 08:18:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1809","Contacts page elements is visible","webkit","Fri Feb 21 08:19:09 GMT 2025","passed","Fri Feb 21 08:19:11 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1036","Add Contact page elements is visible","webkit","Fri Feb 21 08:19:11 GMT 2025","passed","Fri Feb 21 08:19:12 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1638","User is able to Login","firefox","Fri Feb 21 08:19:02 GMT 2025","passed","Fri Feb 21 08:19:04 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","594","Sign Up page elements is visible","firefox","Fri Feb 21 08:19:02 GMT 2025","passed","Fri Feb 21 08:19:03 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","790","Sign Up page elements is visible","webkit","Fri Feb 21 08:19:08 GMT 2025","passed","Fri Feb 21 08:19:09 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1539","User is able to Logout","chromium","Fri Feb 21 08:18:58 GMT 2025","failed","Fri Feb 21 08:18:59 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2800","User is able to Sign Up","webkit","Fri Feb 21 08:19:07 GMT 2025","passed","Fri Feb 21 08:19:10 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1415","Login page elements is visible","firefox","Fri Feb 21 08:19:00 GMT 2025","passed","Fri Feb 21 08:19:02 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","827","Add Contact page elements is visible","chromium","Fri Feb 21 08:18:57 GMT 2025","passed","Fri Feb 21 08:18:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","607","Login page elements is visible","chromium","Fri Feb 21 08:18:55 GMT 2025","passed","Fri Feb 21 08:18:55 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2879","User is able to Sign Up","firefox","Fri Feb 21 08:18:59 GMT 2025","passed","Fri Feb 21 08:19:02 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
