"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1698","User is able to Sign Up","chromium","Thu Mar 20 08:21:09 GMT 2025","passed","Thu Mar 20 08:21:11 GMT 2025","End to end tests","tests.spec.ts","",""
"","275","Sign Up page elements is visible","chromium","Thu Mar 20 08:21:13 GMT 2025","passed","Thu Mar 20 08:21:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1493","User is able to Logout","firefox","Thu Mar 20 08:21:20 GMT 2025","passed","Thu Mar 20 08:21:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","641","Add Contact page elements is visible","webkit","Thu Mar 20 08:21:29 GMT 2025","passed","Thu Mar 20 08:21:30 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1744","Contacts page elements is visible","firefox","Thu Mar 20 08:21:21 GMT 2025","passed","Thu Mar 20 08:21:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1418","User is able to Login","chromium","Thu Mar 20 08:21:11 GMT 2025","passed","Thu Mar 20 08:21:13 GMT 2025","End to end tests","tests.spec.ts","",""
"","1328","User is able to Logout","chromium","Thu Mar 20 08:21:13 GMT 2025","passed","Thu Mar 20 08:21:14 GMT 2025","End to end tests","tests.spec.ts","",""
"","1956","User is able to Sign Up","webkit","Thu Mar 20 08:21:24 GMT 2025","passed","Thu Mar 20 08:21:26 GMT 2025","End to end tests","tests.spec.ts","",""
"","1651","User is able to Login","webkit","Thu Mar 20 08:21:26 GMT 2025","passed","Thu Mar 20 08:21:28 GMT 2025","End to end tests","tests.spec.ts","",""
"","465","Login page elements is visible","webkit","Thu Mar 20 08:21:28 GMT 2025","passed","Thu Mar 20 08:21:28 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","387","Login page elements is visible","firefox","Thu Mar 20 08:21:20 GMT 2025","passed","Thu Mar 20 08:21:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","466","Sign Up page elements is visible","webkit","Thu Mar 20 08:21:29 GMT 2025","passed","Thu Mar 20 08:21:29 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","587","Add Contact page elements is visible","firefox","Thu Mar 20 08:21:21 GMT 2025","passed","Thu Mar 20 08:21:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4338","User is able to Add a Contact on Contact Page","firefox","Thu Mar 20 08:21:15 GMT 2025","passed","Thu Mar 20 08:21:19 GMT 2025","End to end tests","tests.spec.ts","",""
"","1576","User is able to Logout","webkit","Thu Mar 20 08:21:28 GMT 2025","passed","Thu Mar 20 08:21:29 GMT 2025","End to end tests","tests.spec.ts","",""
"","3022","User is able to Add a Contact on Contact Page","chromium","Thu Mar 20 08:21:09 GMT 2025","passed","Thu Mar 20 08:21:13 GMT 2025","End to end tests","tests.spec.ts","",""
"","308","Login page elements is visible","chromium","Thu Mar 20 08:21:13 GMT 2025","passed","Thu Mar 20 08:21:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","341","Add Contact page elements is visible","chromium","Thu Mar 20 08:21:14 GMT 2025","passed","Thu Mar 20 08:21:14 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","382","Sign Up page elements is visible","firefox","Thu Mar 20 08:21:21 GMT 2025","passed","Thu Mar 20 08:21:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2729","User is able to Sign Up","firefox","Thu Mar 20 08:21:16 GMT 2025","passed","Thu Mar 20 08:21:18 GMT 2025","End to end tests","tests.spec.ts","",""
"","1482","Contacts page elements is visible","chromium","Thu Mar 20 08:21:13 GMT 2025","passed","Thu Mar 20 08:21:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3935","User is able to Add a Contact on Contact Page","webkit","Thu Mar 20 08:21:23 GMT 2025","passed","Thu Mar 20 08:21:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","1524","User is able to Login","firefox","Thu Mar 20 08:21:19 GMT 2025","passed","Thu Mar 20 08:21:20 GMT 2025","End to end tests","tests.spec.ts","",""
"","1844","Contacts page elements is visible","webkit","Thu Mar 20 08:21:29 GMT 2025","passed","Thu Mar 20 08:21:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
