"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3963","User is able to Add a Contact on Contact Page","webkit","Mon May 05 08:23:51 GMT 2025","passed","Mon May 05 08:23:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","1877","Contacts page elements is visible","webkit","Mon May 05 08:23:57 GMT 2025","passed","Mon May 05 08:23:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","422","Login page elements is visible","firefox","Mon May 05 08:23:48 GMT 2025","passed","Mon May 05 08:23:48 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1432","User is able to Login","chromium","Mon May 05 08:23:39 GMT 2025","passed","Mon May 05 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1603","User is able to Logout","webkit","Mon May 05 08:23:55 GMT 2025","passed","Mon May 05 08:23:57 GMT 2025","End to end tests","tests.spec.ts","",""
"","1975","User is able to Sign Up","webkit","Mon May 05 08:23:52 GMT 2025","passed","Mon May 05 08:23:54 GMT 2025","End to end tests","tests.spec.ts","",""
"","2834","User is able to Sign Up","firefox","Mon May 05 08:23:43 GMT 2025","passed","Mon May 05 08:23:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","424","Sign Up page elements is visible","firefox","Mon May 05 08:23:48 GMT 2025","passed","Mon May 05 08:23:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","663","Add Contact page elements is visible","firefox","Mon May 05 08:23:49 GMT 2025","passed","Mon May 05 08:23:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","479","Login page elements is visible","webkit","Mon May 05 08:23:56 GMT 2025","passed","Mon May 05 08:23:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","330","Login page elements is visible","chromium","Mon May 05 08:23:40 GMT 2025","passed","Mon May 05 08:23:40 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4398","User is able to Add a Contact on Contact Page","firefox","Mon May 05 08:23:42 GMT 2025","passed","Mon May 05 08:23:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","1539","User is able to Login","firefox","Mon May 05 08:23:46 GMT 2025","passed","Mon May 05 08:23:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","325","Add Contact page elements is visible","chromium","Mon May 05 08:23:41 GMT 2025","passed","Mon May 05 08:23:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1543","User is able to Logout","firefox","Mon May 05 08:23:47 GMT 2025","passed","Mon May 05 08:23:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","1343","User is able to Logout","chromium","Mon May 05 08:23:40 GMT 2025","passed","Mon May 05 08:23:41 GMT 2025","End to end tests","tests.spec.ts","",""
"","1518","Contacts page elements is visible","chromium","Mon May 05 08:23:41 GMT 2025","passed","Mon May 05 08:23:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3097","User is able to Add a Contact on Contact Page","chromium","Mon May 05 08:23:37 GMT 2025","passed","Mon May 05 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","493","Sign Up page elements is visible","webkit","Mon May 05 08:23:56 GMT 2025","passed","Mon May 05 08:23:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","290","Sign Up page elements is visible","chromium","Mon May 05 08:23:40 GMT 2025","passed","Mon May 05 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1699","User is able to Sign Up","chromium","Mon May 05 08:23:37 GMT 2025","passed","Mon May 05 08:23:38 GMT 2025","End to end tests","tests.spec.ts","",""
"","1746","Contacts page elements is visible","firefox","Mon May 05 08:23:49 GMT 2025","passed","Mon May 05 08:23:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","696","Add Contact page elements is visible","webkit","Mon May 05 08:23:57 GMT 2025","passed","Mon May 05 08:23:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1637","User is able to Login","webkit","Mon May 05 08:23:54 GMT 2025","passed","Mon May 05 08:23:56 GMT 2025","End to end tests","tests.spec.ts","",""
