"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1811","User is able to Login","chromium","Wed Mar 05 07:20:40 GMT 2025","passed","Wed Mar 05 07:20:41 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2058","User is able to Login","firefox","Wed Mar 05 07:20:47 GMT 2025","passed","Wed Mar 05 07:20:49 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1001","Login page elements is visible","chromium","Wed Mar 05 07:20:37 GMT 2025","passed","Wed Mar 05 07:20:38 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1455","Add Contact page elements is visible","chromium","Wed Mar 05 07:20:41 GMT 2025","passed","Wed Mar 05 07:20:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2138","Add Contact page elements is visible","webkit","Wed Mar 05 07:20:57 GMT 2025","passed","Wed Mar 05 07:20:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2197","User is able to Sign Up","chromium","Wed Mar 05 07:20:37 GMT 2025","passed","Wed Mar 05 07:20:39 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1882","Login page elements is visible","firefox","Wed Mar 05 07:20:44 GMT 2025","passed","Wed Mar 05 07:20:46 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1263","Login page elements is visible","webkit","Wed Mar 05 07:20:53 GMT 2025","passed","Wed Mar 05 07:20:54 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2288","Contacts page elements is visible","firefox","Wed Mar 05 07:20:47 GMT 2025","passed","Wed Mar 05 07:20:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2037","User is able to Logout","firefox","Wed Mar 05 07:20:49 GMT 2025","passed","Wed Mar 05 07:20:51 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2023","Contacts page elements is visible","chromium","Wed Mar 05 07:20:39 GMT 2025","passed","Wed Mar 05 07:20:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1827","Add Contact page elements is visible","firefox","Wed Mar 05 07:20:50 GMT 2025","passed","Wed Mar 05 07:20:52 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","0","User is able to Logout","webkit","Wed Mar 05 07:20:56 GMT 2025","skipped","Wed Mar 05 07:20:56 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","3300","User is able to Sign Up","firefox","Wed Mar 05 07:20:43 GMT 2025","passed","Wed Mar 05 07:20:47 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1077","Sign Up page elements is visible","webkit","Wed Mar 05 07:20:55 GMT 2025","passed","Wed Mar 05 07:20:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","964","Sign Up page elements is visible","firefox","Wed Mar 05 07:20:46 GMT 2025","passed","Wed Mar 05 07:20:47 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","0","User is able to Login","webkit","Wed Mar 05 07:20:56 GMT 2025","skipped","Wed Mar 05 07:20:56 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","745","Sign Up page elements is visible","chromium","Wed Mar 05 07:20:38 GMT 2025","passed","Wed Mar 05 07:20:39 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2620","Contacts page elements is visible","webkit","Wed Mar 05 07:20:56 GMT 2025","failed","Wed Mar 05 07:20:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3003","User is able to Sign Up","webkit","Wed Mar 05 07:20:52 GMT 2025","failed","Wed Mar 05 07:20:55 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1881","User is able to Logout","chromium","Wed Mar 05 07:20:41 GMT 2025","passed","Wed Mar 05 07:20:43 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
