"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1316","User is able to Logout","chromium","Thu Apr 03 08:21:32 GMT 2025","passed","Thu Apr 03 08:21:33 GMT 2025","End to end tests","tests.spec.ts","",""
"","1566","User is able to Logout","webkit","Thu Apr 03 08:21:47 GMT 2025","passed","Thu Apr 03 08:21:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","1686","User is able to Sign Up","chromium","Thu Apr 03 08:21:29 GMT 2025","passed","Thu Apr 03 08:21:30 GMT 2025","End to end tests","tests.spec.ts","",""
"","389","Sign Up page elements is visible","firefox","Thu Apr 03 08:21:40 GMT 2025","passed","Thu Apr 03 08:21:40 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1756","Contacts page elements is visible","firefox","Thu Apr 03 08:21:41 GMT 2025","passed","Thu Apr 03 08:21:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","257","Sign Up page elements is visible","chromium","Thu Apr 03 08:21:32 GMT 2025","passed","Thu Apr 03 08:21:33 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1404","User is able to Login","chromium","Thu Apr 03 08:21:30 GMT 2025","passed","Thu Apr 03 08:21:32 GMT 2025","End to end tests","tests.spec.ts","",""
"","1494","Contacts page elements is visible","chromium","Thu Apr 03 08:21:33 GMT 2025","passed","Thu Apr 03 08:21:34 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","461","Sign Up page elements is visible","webkit","Thu Apr 03 08:21:48 GMT 2025","passed","Thu Apr 03 08:21:48 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","317","Add Contact page elements is visible","chromium","Thu Apr 03 08:21:33 GMT 2025","passed","Thu Apr 03 08:21:34 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","660","Add Contact page elements is visible","webkit","Thu Apr 03 08:21:48 GMT 2025","passed","Thu Apr 03 08:21:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3932","User is able to Add a Contact on Contact Page","webkit","Thu Apr 03 08:21:42 GMT 2025","passed","Thu Apr 03 08:21:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","4389","User is able to Add a Contact on Contact Page","firefox","Thu Apr 03 08:21:34 GMT 2025","passed","Thu Apr 03 08:21:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","1470","User is able to Logout","firefox","Thu Apr 03 08:21:39 GMT 2025","passed","Thu Apr 03 08:21:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1485","User is able to Login","firefox","Thu Apr 03 08:21:38 GMT 2025","passed","Thu Apr 03 08:21:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1825","Contacts page elements is visible","webkit","Thu Apr 03 08:21:48 GMT 2025","passed","Thu Apr 03 08:21:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3036","User is able to Add a Contact on Contact Page","chromium","Thu Apr 03 08:21:29 GMT 2025","passed","Thu Apr 03 08:21:32 GMT 2025","End to end tests","tests.spec.ts","",""
"","626","Add Contact page elements is visible","firefox","Thu Apr 03 08:21:41 GMT 2025","passed","Thu Apr 03 08:21:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","461","Login page elements is visible","webkit","Thu Apr 03 08:21:47 GMT 2025","passed","Thu Apr 03 08:21:48 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2891","User is able to Sign Up","firefox","Thu Apr 03 08:21:35 GMT 2025","passed","Thu Apr 03 08:21:38 GMT 2025","End to end tests","tests.spec.ts","",""
"","366","Login page elements is visible","firefox","Thu Apr 03 08:21:40 GMT 2025","passed","Thu Apr 03 08:21:40 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","306","Login page elements is visible","chromium","Thu Apr 03 08:21:32 GMT 2025","passed","Thu Apr 03 08:21:32 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1598","User is able to Login","webkit","Thu Apr 03 08:21:46 GMT 2025","passed","Thu Apr 03 08:21:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","1958","User is able to Sign Up","webkit","Thu Apr 03 08:21:44 GMT 2025","passed","Thu Apr 03 08:21:45 GMT 2025","End to end tests","tests.spec.ts","",""
