"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1565","User is able to Logout","firefox","Fri Mar 21 08:20:44 GMT 2025","passed","Fri Mar 21 08:20:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","641","Add Contact page elements is visible","firefox","Fri Mar 21 08:20:46 GMT 2025","passed","Fri Mar 21 08:20:47 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","614","Sign Up page elements is visible","webkit","Fri Mar 21 08:20:54 GMT 2025","passed","Fri Mar 21 08:20:54 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3137","User is able to Add a Contact on Contact Page","chromium","Fri Mar 21 08:20:34 GMT 2025","passed","Fri Mar 21 08:20:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","2092","User is able to Sign Up","webkit","Fri Mar 21 08:20:49 GMT 2025","passed","Fri Mar 21 08:20:51 GMT 2025","End to end tests","tests.spec.ts","",""
"","1786","Contacts page elements is visible","firefox","Fri Mar 21 08:20:46 GMT 2025","passed","Fri Mar 21 08:20:48 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1478","User is able to Login","chromium","Fri Mar 21 08:20:36 GMT 2025","passed","Fri Mar 21 08:20:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","1973","Contacts page elements is visible","webkit","Fri Mar 21 08:20:54 GMT 2025","passed","Fri Mar 21 08:20:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","410","Add Contact page elements is visible","chromium","Fri Mar 21 08:20:39 GMT 2025","passed","Fri Mar 21 08:20:39 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","740","Add Contact page elements is visible","webkit","Fri Mar 21 08:20:54 GMT 2025","passed","Fri Mar 21 08:20:55 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1721","User is able to Login","webkit","Fri Mar 21 08:20:51 GMT 2025","passed","Fri Mar 21 08:20:53 GMT 2025","End to end tests","tests.spec.ts","",""
"","382","Login page elements is visible","chromium","Fri Mar 21 08:20:37 GMT 2025","passed","Fri Mar 21 08:20:38 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2750","User is able to Sign Up","firefox","Fri Mar 21 08:20:40 GMT 2025","passed","Fri Mar 21 08:20:43 GMT 2025","End to end tests","tests.spec.ts","",""
"","4086","User is able to Add a Contact on Contact Page","webkit","Fri Mar 21 08:20:48 GMT 2025","passed","Fri Mar 21 08:20:52 GMT 2025","End to end tests","tests.spec.ts","",""
"","1435","User is able to Logout","chromium","Fri Mar 21 08:20:37 GMT 2025","passed","Fri Mar 21 08:20:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","1616","User is able to Login","firefox","Fri Mar 21 08:20:44 GMT 2025","passed","Fri Mar 21 08:20:45 GMT 2025","End to end tests","tests.spec.ts","",""
"","1764","User is able to Sign Up","chromium","Fri Mar 21 08:20:34 GMT 2025","passed","Fri Mar 21 08:20:36 GMT 2025","End to end tests","tests.spec.ts","",""
"","1563","Contacts page elements is visible","chromium","Fri Mar 21 08:20:38 GMT 2025","passed","Fri Mar 21 08:20:40 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","501","Sign Up page elements is visible","firefox","Fri Mar 21 08:20:46 GMT 2025","passed","Fri Mar 21 08:20:46 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","474","Login page elements is visible","firefox","Fri Mar 21 08:20:45 GMT 2025","passed","Fri Mar 21 08:20:46 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","562","Login page elements is visible","webkit","Fri Mar 21 08:20:53 GMT 2025","passed","Fri Mar 21 08:20:54 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","343","Sign Up page elements is visible","chromium","Fri Mar 21 08:20:38 GMT 2025","passed","Fri Mar 21 08:20:38 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4429","User is able to Add a Contact on Contact Page","firefox","Fri Mar 21 08:20:40 GMT 2025","passed","Fri Mar 21 08:20:44 GMT 2025","End to end tests","tests.spec.ts","",""
"","1697","User is able to Logout","webkit","Fri Mar 21 08:20:53 GMT 2025","passed","Fri Mar 21 08:20:54 GMT 2025","End to end tests","tests.spec.ts","",""
