"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","478","Sign Up page elements is visible","webkit","Mon Mar 17 08:22:22 GMT 2025","passed","Mon Mar 17 08:22:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1623","User is able to Login","webkit","Mon Mar 17 08:22:20 GMT 2025","passed","Mon Mar 17 08:22:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","496","Login page elements is visible","webkit","Mon Mar 17 08:22:21 GMT 2025","passed","Mon Mar 17 08:22:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1730","Contacts page elements is visible","firefox","Mon Mar 17 08:22:14 GMT 2025","passed","Mon Mar 17 08:22:16 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","341","Add Contact page elements is visible","chromium","Mon Mar 17 08:22:07 GMT 2025","passed","Mon Mar 17 08:22:07 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","336","Login page elements is visible","chromium","Mon Mar 17 08:22:06 GMT 2025","passed","Mon Mar 17 08:22:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1634","User is able to Logout","webkit","Mon Mar 17 08:22:21 GMT 2025","passed","Mon Mar 17 08:22:22 GMT 2025","End to end tests","tests.spec.ts","",""
"","4437","User is able to Add a Contact on Contact Page","firefox","Mon Mar 17 08:22:08 GMT 2025","passed","Mon Mar 17 08:22:12 GMT 2025","End to end tests","tests.spec.ts","",""
"","2851","User is able to Sign Up","firefox","Mon Mar 17 08:22:09 GMT 2025","passed","Mon Mar 17 08:22:11 GMT 2025","End to end tests","tests.spec.ts","",""
"","1527","User is able to Login","firefox","Mon Mar 17 08:22:12 GMT 2025","passed","Mon Mar 17 08:22:13 GMT 2025","End to end tests","tests.spec.ts","",""
"","1793","Contacts page elements is visible","webkit","Mon Mar 17 08:22:22 GMT 2025","passed","Mon Mar 17 08:22:24 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3983","User is able to Add a Contact on Contact Page","webkit","Mon Mar 17 08:22:16 GMT 2025","passed","Mon Mar 17 08:22:20 GMT 2025","End to end tests","tests.spec.ts","",""
"","642","Add Contact page elements is visible","firefox","Mon Mar 17 08:22:14 GMT 2025","passed","Mon Mar 17 08:22:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","276","Sign Up page elements is visible","chromium","Mon Mar 17 08:22:06 GMT 2025","passed","Mon Mar 17 08:22:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1490","User is able to Login","chromium","Mon Mar 17 08:22:04 GMT 2025","passed","Mon Mar 17 08:22:06 GMT 2025","End to end tests","tests.spec.ts","",""
"","406","Login page elements is visible","firefox","Mon Mar 17 08:22:14 GMT 2025","passed","Mon Mar 17 08:22:14 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","655","Add Contact page elements is visible","webkit","Mon Mar 17 08:22:22 GMT 2025","passed","Mon Mar 17 08:22:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","417","Sign Up page elements is visible","firefox","Mon Mar 17 08:22:14 GMT 2025","passed","Mon Mar 17 08:22:14 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1863","User is able to Sign Up","chromium","Mon Mar 17 08:22:02 GMT 2025","passed","Mon Mar 17 08:22:04 GMT 2025","End to end tests","tests.spec.ts","",""
"","1495","Contacts page elements is visible","chromium","Mon Mar 17 08:22:06 GMT 2025","passed","Mon Mar 17 08:22:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1961","User is able to Sign Up","webkit","Mon Mar 17 08:22:17 GMT 2025","passed","Mon Mar 17 08:22:19 GMT 2025","End to end tests","tests.spec.ts","",""
"","1491","User is able to Logout","firefox","Mon Mar 17 08:22:13 GMT 2025","passed","Mon Mar 17 08:22:14 GMT 2025","End to end tests","tests.spec.ts","",""
"","1362","User is able to Logout","chromium","Mon Mar 17 08:22:06 GMT 2025","passed","Mon Mar 17 08:22:07 GMT 2025","End to end tests","tests.spec.ts","",""
"","3328","User is able to Add a Contact on Contact Page","chromium","Mon Mar 17 08:22:02 GMT 2025","passed","Mon Mar 17 08:22:05 GMT 2025","End to end tests","tests.spec.ts","",""
