"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2928","User is able to Sign Up","webkit","Tue Feb 25 08:19:55 GMT 2025","passed","Tue Feb 25 08:19:58 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1959","Contacts page elements is visible","firefox","Tue Feb 25 08:19:51 GMT 2025","passed","Tue Feb 25 08:19:53 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1654","Contacts page elements is visible","chromium","Tue Feb 25 08:19:44 GMT 2025","passed","Tue Feb 25 08:19:45 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1972","Contacts page elements is visible","webkit","Tue Feb 25 08:19:58 GMT 2025","passed","Tue Feb 25 08:20:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1906","User is able to Sign Up","chromium","Tue Feb 25 08:19:42 GMT 2025","passed","Tue Feb 25 08:19:44 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1796","User is able to Login","firefox","Tue Feb 25 08:19:50 GMT 2025","passed","Tue Feb 25 08:19:52 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","742","Login page elements is visible","chromium","Tue Feb 25 08:19:42 GMT 2025","passed","Tue Feb 25 08:19:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1443","Add Contact page elements is visible","firefox","Tue Feb 25 08:19:53 GMT 2025","passed","Tue Feb 25 08:19:55 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3031","User is able to Sign Up","firefox","Tue Feb 25 08:19:47 GMT 2025","passed","Tue Feb 25 08:19:50 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","799","Sign Up page elements is visible","webkit","Tue Feb 25 08:19:57 GMT 2025","passed","Tue Feb 25 08:19:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","712","Sign Up page elements is visible","firefox","Tue Feb 25 08:19:51 GMT 2025","passed","Tue Feb 25 08:19:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","417","Sign Up page elements is visible","chromium","Tue Feb 25 08:19:43 GMT 2025","passed","Tue Feb 25 08:19:44 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1926","User is able to Logout","webkit","Tue Feb 25 08:20:01 GMT 2025","failed","Tue Feb 25 08:20:03 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1758","User is able to Login","webkit","Tue Feb 25 08:19:59 GMT 2025","passed","Tue Feb 25 08:20:01 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1025","Login page elements is visible","webkit","Tue Feb 25 08:19:56 GMT 2025","passed","Tue Feb 25 08:19:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1678","User is able to Logout","chromium","Tue Feb 25 08:19:46 GMT 2025","failed","Tue Feb 25 08:19:48 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","929","Add Contact page elements is visible","chromium","Tue Feb 25 08:19:45 GMT 2025","passed","Tue Feb 25 08:19:46 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1726","User is able to Logout","firefox","Tue Feb 25 08:19:52 GMT 2025","failed","Tue Feb 25 08:19:54 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1521","Login page elements is visible","firefox","Tue Feb 25 08:19:48 GMT 2025","passed","Tue Feb 25 08:19:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1392","Add Contact page elements is visible","webkit","Tue Feb 25 08:20:00 GMT 2025","passed","Tue Feb 25 08:20:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1454","User is able to Login","chromium","Tue Feb 25 08:19:44 GMT 2025","passed","Tue Feb 25 08:19:46 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
