"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","716","Login page elements is visible","chromium","Thu Apr 17 08:22:38 GMT 2025","passed","Thu Apr 17 08:22:38 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1995","User is able to Login","firefox","Thu Apr 17 08:22:45 GMT 2025","passed","Thu Apr 17 08:22:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","2966","User is able to Sign Up","firefox","Thu Apr 17 08:22:42 GMT 2025","passed","Thu Apr 17 08:22:45 GMT 2025","End to end tests","tests.spec.ts","",""
"","2155","User is able to Login","webkit","Thu Apr 17 08:22:54 GMT 2025","passed","Thu Apr 17 08:22:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","2442","User is able to Sign Up","webkit","Thu Apr 17 08:22:52 GMT 2025","passed","Thu Apr 17 08:22:54 GMT 2025","End to end tests","tests.spec.ts","",""
"","1801","User is able to Logout","chromium","Thu Apr 17 08:22:37 GMT 2025","passed","Thu Apr 17 08:22:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","930","Add Contact page elements is visible","firefox","Thu Apr 17 08:22:49 GMT 2025","passed","Thu Apr 17 08:22:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1106","Add Contact page elements is visible","webkit","Thu Apr 17 08:22:59 GMT 2025","passed","Thu Apr 17 08:23:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","712","Sign Up page elements is visible","chromium","Thu Apr 17 08:22:39 GMT 2025","passed","Thu Apr 17 08:22:39 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2261","User is able to Logout","webkit","Thu Apr 17 08:22:56 GMT 2025","passed","Thu Apr 17 08:22:59 GMT 2025","End to end tests","tests.spec.ts","",""
"","2172","User is able to Sign Up","chromium","Thu Apr 17 08:22:34 GMT 2025","passed","Thu Apr 17 08:22:36 GMT 2025","End to end tests","tests.spec.ts","",""
"","2045","Contacts page elements is visible","firefox","Thu Apr 17 08:22:48 GMT 2025","passed","Thu Apr 17 08:22:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2007","User is able to Logout","firefox","Thu Apr 17 08:22:46 GMT 2025","passed","Thu Apr 17 08:22:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","867","Login page elements is visible","firefox","Thu Apr 17 08:22:48 GMT 2025","passed","Thu Apr 17 08:22:48 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","812","Add Contact page elements is visible","chromium","Thu Apr 17 08:22:39 GMT 2025","passed","Thu Apr 17 08:22:40 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1091","Login page elements is visible","webkit","Thu Apr 17 08:22:56 GMT 2025","passed","Thu Apr 17 08:22:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2314","Contacts page elements is visible","webkit","Thu Apr 17 08:22:59 GMT 2025","passed","Thu Apr 17 08:23:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4912","User is able to Add a Contact on Contact Page","firefox","Thu Apr 17 08:22:41 GMT 2025","passed","Thu Apr 17 08:22:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","1818","User is able to Login","chromium","Thu Apr 17 08:22:36 GMT 2025","passed","Thu Apr 17 08:22:38 GMT 2025","End to end tests","tests.spec.ts","",""
"","3679","User is able to Add a Contact on Contact Page","chromium","Thu Apr 17 08:22:34 GMT 2025","passed","Thu Apr 17 08:22:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","4823","User is able to Add a Contact on Contact Page","webkit","Thu Apr 17 08:22:51 GMT 2025","passed","Thu Apr 17 08:22:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","996","Sign Up page elements is visible","webkit","Thu Apr 17 08:22:58 GMT 2025","passed","Thu Apr 17 08:22:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1990","Contacts page elements is visible","chromium","Thu Apr 17 08:22:39 GMT 2025","passed","Thu Apr 17 08:22:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","873","Sign Up page elements is visible","firefox","Thu Apr 17 08:22:48 GMT 2025","passed","Thu Apr 17 08:22:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
