"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1438","User is able to Logout","chromium","Tue May 13 08:23:40 GMT 2025","passed","Tue May 13 08:23:42 GMT 2025","End to end tests","tests.spec.ts","",""
"","4458","User is able to Add a Contact on Contact Page","firefox","Tue May 13 08:23:43 GMT 2025","passed","Tue May 13 08:23:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","650","Add Contact page elements is visible","firefox","Tue May 13 08:23:49 GMT 2025","passed","Tue May 13 08:23:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1566","Contacts page elements is visible","chromium","Tue May 13 08:23:41 GMT 2025","passed","Tue May 13 08:23:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1711","User is able to Login","webkit","Tue May 13 08:23:55 GMT 2025","passed","Tue May 13 08:23:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","470","Login page elements is visible","firefox","Tue May 13 08:23:48 GMT 2025","passed","Tue May 13 08:23:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","372","Login page elements is visible","chromium","Tue May 13 08:23:40 GMT 2025","passed","Tue May 13 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3219","User is able to Add a Contact on Contact Page","chromium","Tue May 13 08:23:37 GMT 2025","passed","Tue May 13 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1481","User is able to Login","chromium","Tue May 13 08:23:39 GMT 2025","passed","Tue May 13 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1707","User is able to Logout","webkit","Tue May 13 08:23:56 GMT 2025","passed","Tue May 13 08:23:57 GMT 2025","End to end tests","tests.spec.ts","",""
"","1768","Contacts page elements is visible","firefox","Tue May 13 08:23:49 GMT 2025","passed","Tue May 13 08:23:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1909","Contacts page elements is visible","webkit","Tue May 13 08:23:58 GMT 2025","passed","Tue May 13 08:23:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","725","Add Contact page elements is visible","webkit","Tue May 13 08:23:58 GMT 2025","passed","Tue May 13 08:23:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","358","Sign Up page elements is visible","chromium","Tue May 13 08:23:41 GMT 2025","passed","Tue May 13 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1830","User is able to Sign Up","chromium","Tue May 13 08:23:37 GMT 2025","passed","Tue May 13 08:23:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","579","Login page elements is visible","webkit","Tue May 13 08:23:56 GMT 2025","passed","Tue May 13 08:23:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4028","User is able to Add a Contact on Contact Page","webkit","Tue May 13 08:23:51 GMT 2025","passed","Tue May 13 08:23:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","1613","User is able to Logout","firefox","Tue May 13 08:23:48 GMT 2025","passed","Tue May 13 08:23:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","2866","User is able to Sign Up","firefox","Tue May 13 08:23:43 GMT 2025","passed","Tue May 13 08:23:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","530","Sign Up page elements is visible","firefox","Tue May 13 08:23:49 GMT 2025","passed","Tue May 13 08:23:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","419","Add Contact page elements is visible","chromium","Tue May 13 08:23:42 GMT 2025","passed","Tue May 13 08:23:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2006","User is able to Sign Up","webkit","Tue May 13 08:23:52 GMT 2025","passed","Tue May 13 08:23:54 GMT 2025","End to end tests","tests.spec.ts","",""
"","1630","User is able to Login","firefox","Tue May 13 08:23:47 GMT 2025","passed","Tue May 13 08:23:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","619","Sign Up page elements is visible","webkit","Tue May 13 08:23:57 GMT 2025","passed","Tue May 13 08:23:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
