"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1476","User is able to Login","firefox","Wed May 07 08:23:46 GMT 2025","passed","Wed May 07 08:23:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","3767","User is able to Add a Contact on Contact Page","webkit","Wed May 07 08:23:50 GMT 2025","passed","Wed May 07 08:23:54 GMT 2025","End to end tests","tests.spec.ts","",""
"","1779","Contacts page elements is visible","webkit","Wed May 07 08:23:56 GMT 2025","passed","Wed May 07 08:23:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1453","Contacts page elements is visible","chromium","Wed May 07 08:23:41 GMT 2025","passed","Wed May 07 08:23:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","429","Login page elements is visible","webkit","Wed May 07 08:23:55 GMT 2025","passed","Wed May 07 08:23:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","249","Sign Up page elements is visible","chromium","Wed May 07 08:23:41 GMT 2025","passed","Wed May 07 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1449","User is able to Logout","firefox","Wed May 07 08:23:47 GMT 2025","passed","Wed May 07 08:23:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","2712","User is able to Sign Up","firefox","Wed May 07 08:23:43 GMT 2025","passed","Wed May 07 08:23:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","431","Sign Up page elements is visible","webkit","Wed May 07 08:23:56 GMT 2025","passed","Wed May 07 08:23:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","308","Add Contact page elements is visible","chromium","Wed May 07 08:23:42 GMT 2025","passed","Wed May 07 08:23:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1350","User is able to Logout","chromium","Wed May 07 08:23:40 GMT 2025","passed","Wed May 07 08:23:42 GMT 2025","End to end tests","tests.spec.ts","",""
"","4270","User is able to Add a Contact on Contact Page","firefox","Wed May 07 08:23:42 GMT 2025","passed","Wed May 07 08:23:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","1565","User is able to Login","webkit","Wed May 07 08:23:54 GMT 2025","passed","Wed May 07 08:23:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","643","Add Contact page elements is visible","webkit","Wed May 07 08:23:56 GMT 2025","passed","Wed May 07 08:23:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1441","User is able to Login","chromium","Wed May 07 08:23:39 GMT 2025","passed","Wed May 07 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","393","Sign Up page elements is visible","firefox","Wed May 07 08:23:48 GMT 2025","passed","Wed May 07 08:23:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1723","User is able to Sign Up","chromium","Wed May 07 08:23:37 GMT 2025","passed","Wed May 07 08:23:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","608","Add Contact page elements is visible","firefox","Wed May 07 08:23:49 GMT 2025","passed","Wed May 07 08:23:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3102","User is able to Add a Contact on Contact Page","chromium","Wed May 07 08:23:37 GMT 2025","passed","Wed May 07 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1723","Contacts page elements is visible","firefox","Wed May 07 08:23:49 GMT 2025","passed","Wed May 07 08:23:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1541","User is able to Logout","webkit","Wed May 07 08:23:55 GMT 2025","passed","Wed May 07 08:23:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","311","Login page elements is visible","chromium","Wed May 07 08:23:40 GMT 2025","passed","Wed May 07 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1870","User is able to Sign Up","webkit","Wed May 07 08:23:52 GMT 2025","passed","Wed May 07 08:23:54 GMT 2025","End to end tests","tests.spec.ts","",""
"","380","Login page elements is visible","firefox","Wed May 07 08:23:48 GMT 2025","passed","Wed May 07 08:23:48 GMT 2025","Website elements is visible","tests.spec.ts","",""
