"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4302","User is able to Add a Contact on Contact Page","webkit","Thu Apr 24 08:22:43 GMT 2025","passed","Thu Apr 24 08:22:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","796","Sign Up page elements is visible","firefox","Thu Apr 24 08:22:40 GMT 2025","passed","Thu Apr 24 08:22:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2172","User is able to Sign Up","chromium","Thu Apr 24 08:22:26 GMT 2025","passed","Thu Apr 24 08:22:28 GMT 2025","End to end tests","tests.spec.ts","",""
"","2205","Contacts page elements is visible","webkit","Thu Apr 24 08:22:50 GMT 2025","passed","Thu Apr 24 08:22:52 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1980","Contacts page elements is visible","chromium","Thu Apr 24 08:22:31 GMT 2025","passed","Thu Apr 24 08:22:33 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","645","Login page elements is visible","chromium","Thu Apr 24 08:22:30 GMT 2025","passed","Thu Apr 24 08:22:30 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","884","Login page elements is visible","webkit","Thu Apr 24 08:22:48 GMT 2025","passed","Thu Apr 24 08:22:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3703","User is able to Add a Contact on Contact Page","chromium","Thu Apr 24 08:22:26 GMT 2025","passed","Thu Apr 24 08:22:29 GMT 2025","End to end tests","tests.spec.ts","",""
"","1732","User is able to Logout","chromium","Thu Apr 24 08:22:29 GMT 2025","passed","Thu Apr 24 08:22:31 GMT 2025","End to end tests","tests.spec.ts","",""
"","2007","User is able to Logout","webkit","Thu Apr 24 08:22:48 GMT 2025","passed","Thu Apr 24 08:22:50 GMT 2025","End to end tests","tests.spec.ts","",""
"","634","Sign Up page elements is visible","chromium","Thu Apr 24 08:22:30 GMT 2025","passed","Thu Apr 24 08:22:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4859","User is able to Add a Contact on Contact Page","firefox","Thu Apr 24 08:22:33 GMT 2025","passed","Thu Apr 24 08:22:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","1980","Contacts page elements is visible","firefox","Thu Apr 24 08:22:40 GMT 2025","passed","Thu Apr 24 08:22:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2914","User is able to Sign Up","firefox","Thu Apr 24 08:22:34 GMT 2025","passed","Thu Apr 24 08:22:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","803","Login page elements is visible","firefox","Thu Apr 24 08:22:39 GMT 2025","passed","Thu Apr 24 08:22:40 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1724","User is able to Login","chromium","Thu Apr 24 08:22:28 GMT 2025","passed","Thu Apr 24 08:22:30 GMT 2025","End to end tests","tests.spec.ts","",""
"","988","Sign Up page elements is visible","webkit","Thu Apr 24 08:22:49 GMT 2025","passed","Thu Apr 24 08:22:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1914","User is able to Login","firefox","Thu Apr 24 08:22:37 GMT 2025","passed","Thu Apr 24 08:22:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","2572","User is able to Sign Up","webkit","Thu Apr 24 08:22:43 GMT 2025","passed","Thu Apr 24 08:22:46 GMT 2025","End to end tests","tests.spec.ts","",""
"","992","Add Contact page elements is visible","webkit","Thu Apr 24 08:22:50 GMT 2025","passed","Thu Apr 24 08:22:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","695","Add Contact page elements is visible","chromium","Thu Apr 24 08:22:31 GMT 2025","passed","Thu Apr 24 08:22:32 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2007","User is able to Login","webkit","Thu Apr 24 08:22:46 GMT 2025","passed","Thu Apr 24 08:22:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","1961","User is able to Logout","firefox","Thu Apr 24 08:22:38 GMT 2025","passed","Thu Apr 24 08:22:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","897","Add Contact page elements is visible","firefox","Thu Apr 24 08:22:41 GMT 2025","passed","Thu Apr 24 08:22:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
