"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","715","Sign Up page elements is visible","webkit","Fri Feb 14 10:58:20 GMT 2025","passed","Fri Feb 14 10:58:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1478","User is able to Login","firefox","Fri Feb 14 10:58:14 GMT 2025","passed","Fri Feb 14 10:58:15 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1313","User is able to Login","chromium","Fri Feb 14 10:58:06 GMT 2025","passed","Fri Feb 14 10:58:07 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","916","Login page elements is visible","webkit","Fri Feb 14 10:58:19 GMT 2025","passed","Fri Feb 14 10:58:19 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1530","User is able to Logout","firefox","Fri Feb 14 10:58:15 GMT 2025","passed","Fri Feb 14 10:58:17 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1012","Add Contact page elements is visible","webkit","Fri Feb 14 10:58:23 GMT 2025","passed","Fri Feb 14 10:58:24 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1562","User is able to Login","webkit","Fri Feb 14 10:58:22 GMT 2025","passed","Fri Feb 14 10:58:23 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","549","Sign Up page elements is visible","firefox","Fri Feb 14 10:58:12 GMT 2025","passed","Fri Feb 14 10:58:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1667","Login page elements is visible","firefox","Fri Feb 14 10:58:10 GMT 2025","passed","Fri Feb 14 10:58:12 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","474","Login page elements is visible","chromium","Fri Feb 14 10:58:04 GMT 2025","passed","Fri Feb 14 10:58:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","992","Add Contact page elements is visible","firefox","Fri Feb 14 10:58:14 GMT 2025","passed","Fri Feb 14 10:58:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2546","User is able to Sign Up","webkit","Fri Feb 14 10:58:19 GMT 2025","passed","Fri Feb 14 10:58:21 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1590","User is able to Logout","webkit","Fri Feb 14 10:58:23 GMT 2025","passed","Fri Feb 14 10:58:25 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1786","Contacts page elements is visible","webkit","Fri Feb 14 10:58:21 GMT 2025","passed","Fri Feb 14 10:58:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1434","Contacts page elements is visible","chromium","Fri Feb 14 10:58:05 GMT 2025","passed","Fri Feb 14 10:58:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2849","User is able to Sign Up","firefox","Fri Feb 14 10:58:10 GMT 2025","passed","Fri Feb 14 10:58:13 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","582","Add Contact page elements is visible","chromium","Fri Feb 14 10:58:06 GMT 2025","passed","Fri Feb 14 10:58:07 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","271","Sign Up page elements is visible","chromium","Fri Feb 14 10:58:05 GMT 2025","passed","Fri Feb 14 10:58:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1566","User is able to Sign Up","chromium","Fri Feb 14 10:58:04 GMT 2025","passed","Fri Feb 14 10:58:06 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1272","User is able to Logout","chromium","Fri Feb 14 10:58:07 GMT 2025","passed","Fri Feb 14 10:58:08 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1709","Contacts page elements is visible","firefox","Fri Feb 14 10:58:13 GMT 2025","passed","Fri Feb 14 10:58:14 GMT 2025","Website elements is visible","tests.spec.ts","",""
