"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1597","User is able to Login","webkit","Fri Apr 25 08:22:13 GMT 2025","passed","Fri Apr 25 08:22:15 GMT 2025","End to end tests","tests.spec.ts","",""
"","514","Add Contact page elements is visible","firefox","Fri Apr 25 08:22:09 GMT 2025","passed","Fri Apr 25 08:22:09 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","237","Sign Up page elements is visible","chromium","Fri Apr 25 08:22:01 GMT 2025","passed","Fri Apr 25 08:22:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4238","User is able to Add a Contact on Contact Page","firefox","Fri Apr 25 08:22:03 GMT 2025","passed","Fri Apr 25 08:22:07 GMT 2025","End to end tests","tests.spec.ts","",""
"","1859","User is able to Sign Up","webkit","Fri Apr 25 08:22:11 GMT 2025","passed","Fri Apr 25 08:22:13 GMT 2025","End to end tests","tests.spec.ts","",""
"","1691","Contacts page elements is visible","webkit","Fri Apr 25 08:22:16 GMT 2025","passed","Fri Apr 25 08:22:18 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","413","Login page elements is visible","webkit","Fri Apr 25 08:22:15 GMT 2025","passed","Fri Apr 25 08:22:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1491","User is able to Login","firefox","Fri Apr 25 08:22:06 GMT 2025","passed","Fri Apr 25 08:22:08 GMT 2025","End to end tests","tests.spec.ts","",""
"","295","Add Contact page elements is visible","chromium","Fri Apr 25 08:22:02 GMT 2025","passed","Fri Apr 25 08:22:02 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1656","Contacts page elements is visible","firefox","Fri Apr 25 08:22:09 GMT 2025","passed","Fri Apr 25 08:22:10 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1335","User is able to Logout","chromium","Fri Apr 25 08:22:00 GMT 2025","passed","Fri Apr 25 08:22:02 GMT 2025","End to end tests","tests.spec.ts","",""
"","1444","Contacts page elements is visible","chromium","Fri Apr 25 08:22:01 GMT 2025","passed","Fri Apr 25 08:22:02 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1379","User is able to Login","chromium","Fri Apr 25 08:21:59 GMT 2025","passed","Fri Apr 25 08:22:00 GMT 2025","End to end tests","tests.spec.ts","",""
"","3816","User is able to Add a Contact on Contact Page","webkit","Fri Apr 25 08:22:10 GMT 2025","passed","Fri Apr 25 08:22:14 GMT 2025","End to end tests","tests.spec.ts","",""
"","3046","User is able to Add a Contact on Contact Page","chromium","Fri Apr 25 08:21:57 GMT 2025","passed","Fri Apr 25 08:22:00 GMT 2025","End to end tests","tests.spec.ts","",""
"","421","Sign Up page elements is visible","webkit","Fri Apr 25 08:22:16 GMT 2025","passed","Fri Apr 25 08:22:16 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1664","User is able to Sign Up","chromium","Fri Apr 25 08:21:57 GMT 2025","passed","Fri Apr 25 08:21:59 GMT 2025","End to end tests","tests.spec.ts","",""
"","1435","User is able to Logout","firefox","Fri Apr 25 08:22:07 GMT 2025","passed","Fri Apr 25 08:22:09 GMT 2025","End to end tests","tests.spec.ts","",""
"","384","Sign Up page elements is visible","firefox","Fri Apr 25 08:22:08 GMT 2025","passed","Fri Apr 25 08:22:09 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1551","User is able to Logout","webkit","Fri Apr 25 08:22:15 GMT 2025","passed","Fri Apr 25 08:22:16 GMT 2025","End to end tests","tests.spec.ts","",""
"","360","Login page elements is visible","firefox","Fri Apr 25 08:22:08 GMT 2025","passed","Fri Apr 25 08:22:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","286","Login page elements is visible","chromium","Fri Apr 25 08:22:00 GMT 2025","passed","Fri Apr 25 08:22:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","564","Add Contact page elements is visible","webkit","Fri Apr 25 08:22:16 GMT 2025","passed","Fri Apr 25 08:22:17 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2735","User is able to Sign Up","firefox","Fri Apr 25 08:22:03 GMT 2025","passed","Fri Apr 25 08:22:06 GMT 2025","End to end tests","tests.spec.ts","",""
