"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1513","Contacts page elements is visible","chromium","Mon Mar 24 08:22:22 GMT 2025","passed","Mon Mar 24 08:22:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","275","Sign Up page elements is visible","chromium","Mon Mar 24 08:22:21 GMT 2025","passed","Mon Mar 24 08:22:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1811","Contacts page elements is visible","webkit","Mon Mar 24 08:22:37 GMT 2025","passed","Mon Mar 24 08:22:39 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1628","User is able to Login","webkit","Mon Mar 24 08:22:35 GMT 2025","passed","Mon Mar 24 08:22:36 GMT 2025","End to end tests","tests.spec.ts","",""
"","2033","User is able to Sign Up","webkit","Mon Mar 24 08:22:32 GMT 2025","passed","Mon Mar 24 08:22:34 GMT 2025","End to end tests","tests.spec.ts","",""
"","1352","User is able to Logout","chromium","Mon Mar 24 08:22:21 GMT 2025","passed","Mon Mar 24 08:22:22 GMT 2025","End to end tests","tests.spec.ts","",""
"","570","Add Contact page elements is visible","firefox","Mon Mar 24 08:22:30 GMT 2025","passed","Mon Mar 24 08:22:30 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","426","Sign Up page elements is visible","firefox","Mon Mar 24 08:22:29 GMT 2025","passed","Mon Mar 24 08:22:30 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2798","User is able to Sign Up","firefox","Mon Mar 24 08:22:24 GMT 2025","passed","Mon Mar 24 08:22:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","502","Login page elements is visible","webkit","Mon Mar 24 08:22:36 GMT 2025","passed","Mon Mar 24 08:22:37 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1839","User is able to Sign Up","chromium","Mon Mar 24 08:22:17 GMT 2025","passed","Mon Mar 24 08:22:19 GMT 2025","End to end tests","tests.spec.ts","",""
"","340","Add Contact page elements is visible","chromium","Mon Mar 24 08:22:22 GMT 2025","passed","Mon Mar 24 08:22:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3215","User is able to Add a Contact on Contact Page","chromium","Mon Mar 24 08:22:17 GMT 2025","passed","Mon Mar 24 08:22:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","1527","User is able to Login","firefox","Mon Mar 24 08:22:27 GMT 2025","passed","Mon Mar 24 08:22:29 GMT 2025","End to end tests","tests.spec.ts","",""
"","1645","User is able to Logout","webkit","Mon Mar 24 08:22:36 GMT 2025","passed","Mon Mar 24 08:22:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","300","Login page elements is visible","chromium","Mon Mar 24 08:22:21 GMT 2025","passed","Mon Mar 24 08:22:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4284","User is able to Add a Contact on Contact Page","firefox","Mon Mar 24 08:22:23 GMT 2025","passed","Mon Mar 24 08:22:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","471","Sign Up page elements is visible","webkit","Mon Mar 24 08:22:37 GMT 2025","passed","Mon Mar 24 08:22:37 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3973","User is able to Add a Contact on Contact Page","webkit","Mon Mar 24 08:22:31 GMT 2025","passed","Mon Mar 24 08:22:35 GMT 2025","End to end tests","tests.spec.ts","",""
"","620","Add Contact page elements is visible","webkit","Mon Mar 24 08:22:38 GMT 2025","passed","Mon Mar 24 08:22:38 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1467","User is able to Logout","firefox","Mon Mar 24 08:22:28 GMT 2025","passed","Mon Mar 24 08:22:29 GMT 2025","End to end tests","tests.spec.ts","",""
"","1461","User is able to Login","chromium","Mon Mar 24 08:22:20 GMT 2025","passed","Mon Mar 24 08:22:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","1673","Contacts page elements is visible","firefox","Mon Mar 24 08:22:30 GMT 2025","passed","Mon Mar 24 08:22:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","407","Login page elements is visible","firefox","Mon Mar 24 08:22:29 GMT 2025","passed","Mon Mar 24 08:22:29 GMT 2025","Website elements is visible","tests.spec.ts","",""
