"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2172","User is able to Login","webkit","Wed Feb 26 08:20:17 GMT 2025","passed","Wed Feb 26 08:20:19 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2359","User is able to Logout","webkit","Wed Feb 26 08:20:19 GMT 2025","failed","Wed Feb 26 08:20:21 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","3229","User is able to Sign Up","firefox","Wed Feb 26 08:20:04 GMT 2025","passed","Wed Feb 26 08:20:07 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1794","User is able to Login","chromium","Wed Feb 26 08:20:01 GMT 2025","passed","Wed Feb 26 08:20:02 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2289","Contacts page elements is visible","firefox","Wed Feb 26 08:20:08 GMT 2025","passed","Wed Feb 26 08:20:11 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1774","Login page elements is visible","firefox","Wed Feb 26 08:20:05 GMT 2025","passed","Wed Feb 26 08:20:07 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1302","Login page elements is visible","webkit","Wed Feb 26 08:20:14 GMT 2025","passed","Wed Feb 26 08:20:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2056","User is able to Logout","firefox","Wed Feb 26 08:20:10 GMT 2025","failed","Wed Feb 26 08:20:12 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","979","Sign Up page elements is visible","firefox","Wed Feb 26 08:20:07 GMT 2025","passed","Wed Feb 26 08:20:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2020","Contacts page elements is visible","chromium","Wed Feb 26 08:20:00 GMT 2025","passed","Wed Feb 26 08:20:02 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2201","Add Contact page elements is visible","webkit","Wed Feb 26 08:20:20 GMT 2025","passed","Wed Feb 26 08:20:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1954","User is able to Logout","chromium","Wed Feb 26 08:20:02 GMT 2025","failed","Wed Feb 26 08:20:04 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","746","Sign Up page elements is visible","chromium","Wed Feb 26 08:19:59 GMT 2025","passed","Wed Feb 26 08:20:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1991","User is able to Login","firefox","Wed Feb 26 08:20:08 GMT 2025","passed","Wed Feb 26 08:20:10 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2006","Add Contact page elements is visible","firefox","Wed Feb 26 08:20:11 GMT 2025","passed","Wed Feb 26 08:20:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2166","User is able to Sign Up","chromium","Wed Feb 26 08:19:58 GMT 2025","passed","Wed Feb 26 08:20:00 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1010","Login page elements is visible","chromium","Wed Feb 26 08:19:58 GMT 2025","passed","Wed Feb 26 08:19:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1110","Sign Up page elements is visible","webkit","Wed Feb 26 08:20:15 GMT 2025","passed","Wed Feb 26 08:20:17 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2700","User is able to Sign Up","webkit","Wed Feb 26 08:20:13 GMT 2025","passed","Wed Feb 26 08:20:16 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1472","Add Contact page elements is visible","chromium","Wed Feb 26 08:20:02 GMT 2025","passed","Wed Feb 26 08:20:04 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2531","Contacts page elements is visible","webkit","Wed Feb 26 08:20:17 GMT 2025","failed","Wed Feb 26 08:20:19 GMT 2025","Website elements is visible","tests.spec.ts","",""
