"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2993","User is able to Add a Contact on Contact Page","chromium","Fri May 02 08:21:52 GMT 2025","passed","Fri May 02 08:21:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","4187","User is able to Add a Contact on Contact Page","firefox","Fri May 02 08:21:57 GMT 2025","passed","Fri May 02 08:22:02 GMT 2025","End to end tests","tests.spec.ts","",""
"","376","Login page elements is visible","firefox","Fri May 02 08:22:03 GMT 2025","passed","Fri May 02 08:22:03 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1898","User is able to Sign Up","webkit","Fri May 02 08:22:06 GMT 2025","passed","Fri May 02 08:22:08 GMT 2025","End to end tests","tests.spec.ts","",""
"","277","Login page elements is visible","chromium","Fri May 02 08:21:55 GMT 2025","passed","Fri May 02 08:21:55 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3794","User is able to Add a Contact on Contact Page","webkit","Fri May 02 08:22:05 GMT 2025","passed","Fri May 02 08:22:09 GMT 2025","End to end tests","tests.spec.ts","",""
"","1333","User is able to Logout","chromium","Fri May 02 08:21:55 GMT 2025","passed","Fri May 02 08:21:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","443","Sign Up page elements is visible","webkit","Fri May 02 08:22:11 GMT 2025","passed","Fri May 02 08:22:11 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","370","Sign Up page elements is visible","firefox","Fri May 02 08:22:03 GMT 2025","passed","Fri May 02 08:22:03 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2781","User is able to Sign Up","firefox","Fri May 02 08:21:58 GMT 2025","passed","Fri May 02 08:22:01 GMT 2025","End to end tests","tests.spec.ts","",""
"","1781","Contacts page elements is visible","webkit","Fri May 02 08:22:11 GMT 2025","passed","Fri May 02 08:22:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","443","Login page elements is visible","webkit","Fri May 02 08:22:10 GMT 2025","passed","Fri May 02 08:22:11 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1391","User is able to Login","chromium","Fri May 02 08:21:54 GMT 2025","passed","Fri May 02 08:21:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","1560","User is able to Login","webkit","Fri May 02 08:22:08 GMT 2025","passed","Fri May 02 08:22:10 GMT 2025","End to end tests","tests.spec.ts","",""
"","243","Sign Up page elements is visible","chromium","Fri May 02 08:21:55 GMT 2025","passed","Fri May 02 08:21:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1654","User is able to Sign Up","chromium","Fri May 02 08:21:52 GMT 2025","passed","Fri May 02 08:21:54 GMT 2025","End to end tests","tests.spec.ts","",""
"","1719","Contacts page elements is visible","firefox","Fri May 02 08:22:03 GMT 2025","passed","Fri May 02 08:22:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","629","Add Contact page elements is visible","webkit","Fri May 02 08:22:11 GMT 2025","passed","Fri May 02 08:22:12 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1492","User is able to Login","firefox","Fri May 02 08:22:01 GMT 2025","passed","Fri May 02 08:22:03 GMT 2025","End to end tests","tests.spec.ts","",""
"","1475","User is able to Logout","firefox","Fri May 02 08:22:02 GMT 2025","passed","Fri May 02 08:22:03 GMT 2025","End to end tests","tests.spec.ts","",""
"","594","Add Contact page elements is visible","firefox","Fri May 02 08:22:04 GMT 2025","passed","Fri May 02 08:22:04 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1467","Contacts page elements is visible","chromium","Fri May 02 08:21:56 GMT 2025","passed","Fri May 02 08:21:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","308","Add Contact page elements is visible","chromium","Fri May 02 08:21:56 GMT 2025","passed","Fri May 02 08:21:57 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1545","User is able to Logout","webkit","Fri May 02 08:22:09 GMT 2025","passed","Fri May 02 08:22:11 GMT 2025","End to end tests","tests.spec.ts","",""
