"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1023","Add Contact page elements is visible","firefox","Wed Apr 02 08:22:21 GMT 2025","passed","Wed Apr 02 08:22:22 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1104","Add Contact page elements is visible","webkit","Wed Apr 02 08:22:31 GMT 2025","passed","Wed Apr 02 08:22:33 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","752","Login page elements is visible","chromium","Wed Apr 02 08:22:10 GMT 2025","passed","Wed Apr 02 08:22:10 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2180","User is able to Login","webkit","Wed Apr 02 08:22:27 GMT 2025","passed","Wed Apr 02 08:22:29 GMT 2025","End to end tests","tests.spec.ts","",""
"","1862","User is able to Logout","chromium","Wed Apr 02 08:22:09 GMT 2025","passed","Wed Apr 02 08:22:11 GMT 2025","End to end tests","tests.spec.ts","",""
"","4837","User is able to Add a Contact on Contact Page","webkit","Wed Apr 02 08:22:24 GMT 2025","passed","Wed Apr 02 08:22:28 GMT 2025","End to end tests","tests.spec.ts","",""
"","915","Sign Up page elements is visible","firefox","Wed Apr 02 08:22:20 GMT 2025","passed","Wed Apr 02 08:22:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2044","User is able to Login","firefox","Wed Apr 02 08:22:18 GMT 2025","passed","Wed Apr 02 08:22:20 GMT 2025","End to end tests","tests.spec.ts","",""
"","2032","Contacts page elements is visible","chromium","Wed Apr 02 08:22:11 GMT 2025","passed","Wed Apr 02 08:22:13 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","851","Add Contact page elements is visible","chromium","Wed Apr 02 08:22:11 GMT 2025","passed","Wed Apr 02 08:22:12 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2200","User is able to Sign Up","chromium","Wed Apr 02 08:22:05 GMT 2025","passed","Wed Apr 02 08:22:08 GMT 2025","End to end tests","tests.spec.ts","",""
"","2429","Contacts page elements is visible","firefox","Wed Apr 02 08:22:21 GMT 2025","passed","Wed Apr 02 08:22:23 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1118","Sign Up page elements is visible","webkit","Wed Apr 02 08:22:30 GMT 2025","passed","Wed Apr 02 08:22:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2412","User is able to Sign Up","webkit","Wed Apr 02 08:22:24 GMT 2025","passed","Wed Apr 02 08:22:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","3145","User is able to Sign Up","firefox","Wed Apr 02 08:22:14 GMT 2025","passed","Wed Apr 02 08:22:17 GMT 2025","End to end tests","tests.spec.ts","",""
"","2062","User is able to Logout","firefox","Wed Apr 02 08:22:18 GMT 2025","passed","Wed Apr 02 08:22:20 GMT 2025","End to end tests","tests.spec.ts","",""
"","2209","User is able to Logout","webkit","Wed Apr 02 08:22:29 GMT 2025","passed","Wed Apr 02 08:22:31 GMT 2025","End to end tests","tests.spec.ts","",""
"","733","Sign Up page elements is visible","chromium","Wed Apr 02 08:22:10 GMT 2025","passed","Wed Apr 02 08:22:11 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","901","Login page elements is visible","firefox","Wed Apr 02 08:22:20 GMT 2025","passed","Wed Apr 02 08:22:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2408","Contacts page elements is visible","webkit","Wed Apr 02 08:22:31 GMT 2025","passed","Wed Apr 02 08:22:34 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1843","User is able to Login","chromium","Wed Apr 02 08:22:08 GMT 2025","passed","Wed Apr 02 08:22:10 GMT 2025","End to end tests","tests.spec.ts","",""
"","1056","Login page elements is visible","webkit","Wed Apr 02 08:22:29 GMT 2025","passed","Wed Apr 02 08:22:30 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3736","User is able to Add a Contact on Contact Page","chromium","Wed Apr 02 08:22:05 GMT 2025","passed","Wed Apr 02 08:22:09 GMT 2025","End to end tests","tests.spec.ts","",""
"","5046","User is able to Add a Contact on Contact Page","firefox","Wed Apr 02 08:22:13 GMT 2025","passed","Wed Apr 02 08:22:18 GMT 2025","End to end tests","tests.spec.ts","",""
