"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","673","Login page elements is visible","webkit","Fri May 16 08:22:59 GMT 2025","passed","Fri May 16 08:22:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3065","User is able to Add a Contact on Contact Page","chromium","Fri May 16 08:22:38 GMT 2025","passed","Fri May 16 08:22:41 GMT 2025","End to end tests","tests.spec.ts","",""
"","1448","User is able to Logout","firefox","Fri May 16 08:22:48 GMT 2025","passed","Fri May 16 08:22:50 GMT 2025","End to end tests","tests.spec.ts","",""
"","665","Add Contact page elements is visible","webkit","Fri May 16 08:22:59 GMT 2025","passed","Fri May 16 08:23:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1710","User is able to Login","webkit","Fri May 16 08:22:57 GMT 2025","passed","Fri May 16 08:22:59 GMT 2025","End to end tests","tests.spec.ts","",""
"","1679","User is able to Logout","webkit","Fri May 16 08:22:57 GMT 2025","passed","Fri May 16 08:22:59 GMT 2025","End to end tests","tests.spec.ts","",""
"","1357","User is able to Logout","chromium","Fri May 16 08:22:41 GMT 2025","passed","Fri May 16 08:22:42 GMT 2025","End to end tests","tests.spec.ts","",""
"","324","Add Contact page elements is visible","chromium","Fri May 16 08:22:42 GMT 2025","passed","Fri May 16 08:22:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4097","User is able to Add a Contact on Contact Page","webkit","Fri May 16 08:22:52 GMT 2025","passed","Fri May 16 08:22:56 GMT 2025","End to end tests","tests.spec.ts","",""
"","2003","User is able to Sign Up","webkit","Fri May 16 08:22:55 GMT 2025","passed","Fri May 16 08:22:57 GMT 2025","End to end tests","tests.spec.ts","",""
"","4340","User is able to Add a Contact on Contact Page","firefox","Fri May 16 08:22:43 GMT 2025","passed","Fri May 16 08:22:48 GMT 2025","End to end tests","tests.spec.ts","",""
"","398","Sign Up page elements is visible","firefox","Fri May 16 08:22:49 GMT 2025","passed","Fri May 16 08:22:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","272","Sign Up page elements is visible","chromium","Fri May 16 08:22:41 GMT 2025","passed","Fri May 16 08:22:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1464","Contacts page elements is visible","chromium","Fri May 16 08:22:42 GMT 2025","passed","Fri May 16 08:22:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1638","Contacts page elements is visible","firefox","Fri May 16 08:22:50 GMT 2025","passed","Fri May 16 08:22:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1400","User is able to Login","chromium","Fri May 16 08:22:40 GMT 2025","passed","Fri May 16 08:22:41 GMT 2025","End to end tests","tests.spec.ts","",""
"","1535","User is able to Login","firefox","Fri May 16 08:22:47 GMT 2025","passed","Fri May 16 08:22:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","1818","Contacts page elements is visible","webkit","Fri May 16 08:22:59 GMT 2025","passed","Fri May 16 08:23:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3885","Add Contact page elements is visible","firefox","Fri May 16 08:22:50 GMT 2025","passed","Fri May 16 08:22:54 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","390","Login page elements is visible","firefox","Fri May 16 08:22:49 GMT 2025","passed","Fri May 16 08:22:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","291","Login page elements is visible","chromium","Fri May 16 08:22:41 GMT 2025","passed","Fri May 16 08:22:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2803","User is able to Sign Up","firefox","Fri May 16 08:22:44 GMT 2025","passed","Fri May 16 08:22:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","1664","User is able to Sign Up","chromium","Fri May 16 08:22:38 GMT 2025","passed","Fri May 16 08:22:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","650","Sign Up page elements is visible","webkit","Fri May 16 08:22:59 GMT 2025","passed","Fri May 16 08:22:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
