"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2333","Contacts page elements is visible","webkit","Thu Feb 20 08:19:41 GMT 2025","failed","Thu Feb 20 08:19:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2211","Add Contact page elements is visible","webkit","Thu Feb 20 08:19:44 GMT 2025","passed","Thu Feb 20 08:19:46 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1033","Sign Up page elements is visible","webkit","Thu Feb 20 08:19:40 GMT 2025","passed","Thu Feb 20 08:19:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1912","User is able to Login","firefox","Thu Feb 20 08:19:33 GMT 2025","passed","Thu Feb 20 08:19:35 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1979","User is able to Logout","firefox","Thu Feb 20 08:19:35 GMT 2025","passed","Thu Feb 20 08:19:37 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2086","User is able to Sign Up","chromium","Thu Feb 20 08:19:23 GMT 2025","passed","Thu Feb 20 08:19:25 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1735","User is able to Logout","chromium","Thu Feb 20 08:19:27 GMT 2025","passed","Thu Feb 20 08:19:29 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2241","Contacts page elements is visible","firefox","Thu Feb 20 08:19:33 GMT 2025","passed","Thu Feb 20 08:19:35 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","660","Sign Up page elements is visible","chromium","Thu Feb 20 08:19:24 GMT 2025","passed","Thu Feb 20 08:19:25 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3199","User is able to Sign Up","firefox","Thu Feb 20 08:19:29 GMT 2025","passed","Thu Feb 20 08:19:32 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1708","User is able to Login","chromium","Thu Feb 20 08:19:26 GMT 2025","passed","Thu Feb 20 08:19:27 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2066","User is able to Login","webkit","Thu Feb 20 08:19:41 GMT 2025","passed","Thu Feb 20 08:19:43 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1335","Login page elements is visible","webkit","Thu Feb 20 08:19:38 GMT 2025","passed","Thu Feb 20 08:19:39 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2078","User is able to Logout","webkit","Thu Feb 20 08:19:43 GMT 2025","passed","Thu Feb 20 08:19:45 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2819","User is able to Sign Up","webkit","Thu Feb 20 08:19:38 GMT 2025","passed","Thu Feb 20 08:19:41 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1936","Contacts page elements is visible","chromium","Thu Feb 20 08:19:25 GMT 2025","passed","Thu Feb 20 08:19:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","893","Sign Up page elements is visible","firefox","Thu Feb 20 08:19:32 GMT 2025","passed","Thu Feb 20 08:19:33 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1733","Add Contact page elements is visible","firefox","Thu Feb 20 08:19:35 GMT 2025","passed","Thu Feb 20 08:19:37 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","912","Login page elements is visible","chromium","Thu Feb 20 08:19:23 GMT 2025","passed","Thu Feb 20 08:19:24 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1308","Add Contact page elements is visible","chromium","Thu Feb 20 08:19:27 GMT 2025","passed","Thu Feb 20 08:19:28 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1808","Login page elements is visible","firefox","Thu Feb 20 08:19:30 GMT 2025","passed","Thu Feb 20 08:19:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
