"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","999","Add Contact page elements is visible","firefox","Tue May 06 08:24:09 GMT 2025","passed","Tue May 06 08:24:10 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1780","User is able to Login","chromium","Tue May 06 08:23:55 GMT 2025","passed","Tue May 06 08:23:57 GMT 2025","End to end tests","tests.spec.ts","",""
"","1121","Add Contact page elements is visible","webkit","Tue May 06 08:24:19 GMT 2025","passed","Tue May 06 08:24:20 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2336","Contacts page elements is visible","webkit","Tue May 06 08:24:18 GMT 2025","passed","Tue May 06 08:24:21 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1990","User is able to Login","firefox","Tue May 06 08:24:05 GMT 2025","passed","Tue May 06 08:24:07 GMT 2025","End to end tests","tests.spec.ts","",""
"","711","Sign Up page elements is visible","chromium","Tue May 06 08:23:58 GMT 2025","passed","Tue May 06 08:23:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2413","User is able to Sign Up","webkit","Tue May 06 08:24:11 GMT 2025","passed","Tue May 06 08:24:14 GMT 2025","End to end tests","tests.spec.ts","",""
"","2031","User is able to Logout","firefox","Tue May 06 08:24:06 GMT 2025","passed","Tue May 06 08:24:08 GMT 2025","End to end tests","tests.spec.ts","",""
"","4953","User is able to Add a Contact on Contact Page","firefox","Tue May 06 08:24:00 GMT 2025","passed","Tue May 06 08:24:05 GMT 2025","End to end tests","tests.spec.ts","",""
"","2219","User is able to Logout","webkit","Tue May 06 08:24:16 GMT 2025","passed","Tue May 06 08:24:18 GMT 2025","End to end tests","tests.spec.ts","",""
"","4746","User is able to Add a Contact on Contact Page","webkit","Tue May 06 08:24:11 GMT 2025","passed","Tue May 06 08:24:16 GMT 2025","End to end tests","tests.spec.ts","",""
"","863","Login page elements is visible","firefox","Tue May 06 08:24:07 GMT 2025","passed","Tue May 06 08:24:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2161","User is able to Login","webkit","Tue May 06 08:24:14 GMT 2025","passed","Tue May 06 08:24:16 GMT 2025","End to end tests","tests.spec.ts","",""
"","1019","Login page elements is visible","webkit","Tue May 06 08:24:16 GMT 2025","passed","Tue May 06 08:24:17 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1061","Sign Up page elements is visible","webkit","Tue May 06 08:24:17 GMT 2025","passed","Tue May 06 08:24:19 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2110","Contacts page elements is visible","firefox","Tue May 06 08:24:08 GMT 2025","passed","Tue May 06 08:24:10 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","798","Add Contact page elements is visible","chromium","Tue May 06 08:23:59 GMT 2025","passed","Tue May 06 08:24:00 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1813","User is able to Logout","chromium","Tue May 06 08:23:57 GMT 2025","passed","Tue May 06 08:23:59 GMT 2025","End to end tests","tests.spec.ts","",""
"","2225","User is able to Sign Up","chromium","Tue May 06 08:23:53 GMT 2025","passed","Tue May 06 08:23:55 GMT 2025","End to end tests","tests.spec.ts","",""
"","707","Login page elements is visible","chromium","Tue May 06 08:23:57 GMT 2025","passed","Tue May 06 08:23:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1935","Contacts page elements is visible","chromium","Tue May 06 08:23:59 GMT 2025","passed","Tue May 06 08:24:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2979","User is able to Sign Up","firefox","Tue May 06 08:24:01 GMT 2025","passed","Tue May 06 08:24:04 GMT 2025","End to end tests","tests.spec.ts","",""
"","3686","User is able to Add a Contact on Contact Page","chromium","Tue May 06 08:23:53 GMT 2025","passed","Tue May 06 08:23:57 GMT 2025","End to end tests","tests.spec.ts","",""
"","963","Sign Up page elements is visible","firefox","Tue May 06 08:24:08 GMT 2025","passed","Tue May 06 08:24:09 GMT 2025","Website elements is visible","tests.spec.ts","",""
