"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1776","User is able to Login","chromium","Tue May 20 08:24:02 GMT 2025","passed","Tue May 20 08:24:04 GMT 2025","End to end tests","tests.spec.ts","",""
"","1065","Add Contact page elements is visible","firefox","Tue May 20 08:24:16 GMT 2025","passed","Tue May 20 08:24:17 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2311","Contacts page elements is visible","webkit","Tue May 20 08:24:25 GMT 2025","passed","Tue May 20 08:24:28 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2185","User is able to Login","webkit","Tue May 20 08:24:21 GMT 2025","passed","Tue May 20 08:24:23 GMT 2025","End to end tests","tests.spec.ts","",""
"","906","Sign Up page elements is visible","firefox","Tue May 20 08:24:15 GMT 2025","passed","Tue May 20 08:24:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1856","User is able to Logout","chromium","Tue May 20 08:24:04 GMT 2025","passed","Tue May 20 08:24:06 GMT 2025","End to end tests","tests.spec.ts","",""
"","879","Login page elements is visible","firefox","Tue May 20 08:24:14 GMT 2025","passed","Tue May 20 08:24:15 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4860","User is able to Add a Contact on Contact Page","webkit","Tue May 20 08:24:18 GMT 2025","passed","Tue May 20 08:24:23 GMT 2025","End to end tests","tests.spec.ts","",""
"","2239","User is able to Logout","webkit","Tue May 20 08:24:23 GMT 2025","passed","Tue May 20 08:24:25 GMT 2025","End to end tests","tests.spec.ts","",""
"","1973","Contacts page elements is visible","chromium","Tue May 20 08:24:06 GMT 2025","passed","Tue May 20 08:24:08 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2026","User is able to Logout","firefox","Tue May 20 08:24:12 GMT 2025","passed","Tue May 20 08:24:15 GMT 2025","End to end tests","tests.spec.ts","",""
"","1104","Login page elements is visible","webkit","Tue May 20 08:24:23 GMT 2025","passed","Tue May 20 08:24:24 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4987","User is able to Add a Contact on Contact Page","firefox","Tue May 20 08:24:07 GMT 2025","passed","Tue May 20 08:24:12 GMT 2025","End to end tests","tests.spec.ts","",""
"","2137","Contacts page elements is visible","firefox","Tue May 20 08:24:15 GMT 2025","passed","Tue May 20 08:24:17 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","739","Login page elements is visible","chromium","Tue May 20 08:24:04 GMT 2025","passed","Tue May 20 08:24:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3712","User is able to Add a Contact on Contact Page","chromium","Tue May 20 08:24:00 GMT 2025","passed","Tue May 20 08:24:04 GMT 2025","End to end tests","tests.spec.ts","",""
"","1158","Add Contact page elements is visible","webkit","Tue May 20 08:24:25 GMT 2025","passed","Tue May 20 08:24:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","739","Sign Up page elements is visible","chromium","Tue May 20 08:24:05 GMT 2025","passed","Tue May 20 08:24:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","784","Add Contact page elements is visible","chromium","Tue May 20 08:24:06 GMT 2025","passed","Tue May 20 08:24:06 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2988","User is able to Sign Up","firefox","Tue May 20 08:24:08 GMT 2025","passed","Tue May 20 08:24:11 GMT 2025","End to end tests","tests.spec.ts","",""
"","2031","User is able to Login","firefox","Tue May 20 08:24:12 GMT 2025","passed","Tue May 20 08:24:14 GMT 2025","End to end tests","tests.spec.ts","",""
"","1061","Sign Up page elements is visible","webkit","Tue May 20 08:24:24 GMT 2025","passed","Tue May 20 08:24:25 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2634","User is able to Sign Up","webkit","Tue May 20 08:24:18 GMT 2025","passed","Tue May 20 08:24:21 GMT 2025","End to end tests","tests.spec.ts","",""
"","2151","User is able to Sign Up","chromium","Tue May 20 08:24:00 GMT 2025","passed","Tue May 20 08:24:02 GMT 2025","End to end tests","tests.spec.ts","",""
