"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","560","Add Contact page elements is visible","firefox","Tue Apr 29 08:23:34 GMT 2025","passed","Tue Apr 29 08:23:34 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","315","Add Contact page elements is visible","chromium","Tue Apr 29 08:23:27 GMT 2025","passed","Tue Apr 29 08:23:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4284","User is able to Add a Contact on Contact Page","firefox","Tue Apr 29 08:23:28 GMT 2025","passed","Tue Apr 29 08:23:32 GMT 2025","End to end tests","tests.spec.ts","",""
"","386","Login page elements is visible","firefox","Tue Apr 29 08:23:33 GMT 2025","passed","Tue Apr 29 08:23:33 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","436","Sign Up page elements is visible","webkit","Tue Apr 29 08:23:41 GMT 2025","passed","Tue Apr 29 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1607","User is able to Logout","webkit","Tue Apr 29 08:23:40 GMT 2025","passed","Tue Apr 29 08:23:42 GMT 2025","End to end tests","tests.spec.ts","",""
"","309","Login page elements is visible","chromium","Tue Apr 29 08:23:25 GMT 2025","passed","Tue Apr 29 08:23:26 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1675","User is able to Sign Up","chromium","Tue Apr 29 08:23:22 GMT 2025","passed","Tue Apr 29 08:23:24 GMT 2025","End to end tests","tests.spec.ts","",""
"","1431","Contacts page elements is visible","chromium","Tue Apr 29 08:23:26 GMT 2025","passed","Tue Apr 29 08:23:27 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1670","Contacts page elements is visible","firefox","Tue Apr 29 08:23:34 GMT 2025","passed","Tue Apr 29 08:23:35 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","356","Sign Up page elements is visible","firefox","Tue Apr 29 08:23:33 GMT 2025","passed","Tue Apr 29 08:23:34 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1340","User is able to Logout","chromium","Tue Apr 29 08:23:25 GMT 2025","passed","Tue Apr 29 08:23:27 GMT 2025","End to end tests","tests.spec.ts","",""
"","553","Add Contact page elements is visible","webkit","Tue Apr 29 08:23:42 GMT 2025","passed","Tue Apr 29 08:23:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3084","User is able to Add a Contact on Contact Page","chromium","Tue Apr 29 08:23:22 GMT 2025","passed","Tue Apr 29 08:23:25 GMT 2025","End to end tests","tests.spec.ts","",""
"","3955","User is able to Add a Contact on Contact Page","webkit","Tue Apr 29 08:23:36 GMT 2025","passed","Tue Apr 29 08:23:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","1532","User is able to Login","firefox","Tue Apr 29 08:23:31 GMT 2025","passed","Tue Apr 29 08:23:33 GMT 2025","End to end tests","tests.spec.ts","",""
"","2777","User is able to Sign Up","firefox","Tue Apr 29 08:23:28 GMT 2025","passed","Tue Apr 29 08:23:31 GMT 2025","End to end tests","tests.spec.ts","",""
"","1612","User is able to Login","webkit","Tue Apr 29 08:23:39 GMT 2025","passed","Tue Apr 29 08:23:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1484","User is able to Logout","firefox","Tue Apr 29 08:23:32 GMT 2025","passed","Tue Apr 29 08:23:34 GMT 2025","End to end tests","tests.spec.ts","",""
"","1684","Contacts page elements is visible","webkit","Tue Apr 29 08:23:41 GMT 2025","passed","Tue Apr 29 08:23:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","464","Login page elements is visible","webkit","Tue Apr 29 08:23:40 GMT 2025","passed","Tue Apr 29 08:23:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1953","User is able to Sign Up","webkit","Tue Apr 29 08:23:37 GMT 2025","passed","Tue Apr 29 08:23:39 GMT 2025","End to end tests","tests.spec.ts","",""
"","242","Sign Up page elements is visible","chromium","Tue Apr 29 08:23:26 GMT 2025","passed","Tue Apr 29 08:23:26 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1398","User is able to Login","chromium","Tue Apr 29 08:23:24 GMT 2025","passed","Tue Apr 29 08:23:25 GMT 2025","End to end tests","tests.spec.ts","",""
