"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2608","User is able to Sign Up","webkit","Wed Mar 26 08:21:44 GMT 2025","passed","Wed Mar 26 08:21:47 GMT 2025","End to end tests","tests.spec.ts","",""
"","2371","Contacts page elements is visible","webkit","Wed Mar 26 08:21:52 GMT 2025","passed","Wed Mar 26 08:21:54 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2032","Contacts page elements is visible","chromium","Wed Mar 26 08:21:32 GMT 2025","passed","Wed Mar 26 08:21:34 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2240","User is able to Logout","webkit","Wed Mar 26 08:21:49 GMT 2025","passed","Wed Mar 26 08:21:51 GMT 2025","End to end tests","tests.spec.ts","",""
"","830","Add Contact page elements is visible","chromium","Wed Mar 26 08:21:32 GMT 2025","passed","Wed Mar 26 08:21:32 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","3725","User is able to Add a Contact on Contact Page","chromium","Wed Mar 26 08:21:26 GMT 2025","passed","Wed Mar 26 08:21:30 GMT 2025","End to end tests","tests.spec.ts","",""
"","5088","User is able to Add a Contact on Contact Page","firefox","Wed Mar 26 08:21:33 GMT 2025","passed","Wed Mar 26 08:21:38 GMT 2025","End to end tests","tests.spec.ts","",""
"","1092","Login page elements is visible","webkit","Wed Mar 26 08:21:49 GMT 2025","passed","Wed Mar 26 08:21:50 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2061","User is able to Logout","firefox","Wed Mar 26 08:21:39 GMT 2025","passed","Wed Mar 26 08:21:41 GMT 2025","End to end tests","tests.spec.ts","",""
"","935","Login page elements is visible","firefox","Wed Mar 26 08:21:40 GMT 2025","passed","Wed Mar 26 08:21:41 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","742","Login page elements is visible","chromium","Wed Mar 26 08:21:30 GMT 2025","passed","Wed Mar 26 08:21:31 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","4819","User is able to Add a Contact on Contact Page","webkit","Wed Mar 26 08:21:44 GMT 2025","passed","Wed Mar 26 08:21:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","1819","User is able to Login","chromium","Wed Mar 26 08:21:28 GMT 2025","passed","Wed Mar 26 08:21:30 GMT 2025","End to end tests","tests.spec.ts","",""
"","2215","User is able to Login","webkit","Wed Mar 26 08:21:47 GMT 2025","passed","Wed Mar 26 08:21:49 GMT 2025","End to end tests","tests.spec.ts","",""
"","1164","Add Contact page elements is visible","webkit","Wed Mar 26 08:21:52 GMT 2025","passed","Wed Mar 26 08:21:53 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2045","User is able to Login","firefox","Wed Mar 26 08:21:38 GMT 2025","passed","Wed Mar 26 08:21:40 GMT 2025","End to end tests","tests.spec.ts","",""
"","1854","User is able to Logout","chromium","Wed Mar 26 08:21:30 GMT 2025","passed","Wed Mar 26 08:21:32 GMT 2025","End to end tests","tests.spec.ts","",""
"","2140","Contacts page elements is visible","firefox","Wed Mar 26 08:21:41 GMT 2025","passed","Wed Mar 26 08:21:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1093","Sign Up page elements is visible","webkit","Wed Mar 26 08:21:51 GMT 2025","passed","Wed Mar 26 08:21:52 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","748","Sign Up page elements is visible","chromium","Wed Mar 26 08:21:31 GMT 2025","passed","Wed Mar 26 08:21:32 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1034","Add Contact page elements is visible","firefox","Wed Mar 26 08:21:42 GMT 2025","passed","Wed Mar 26 08:21:43 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2169","User is able to Sign Up","chromium","Wed Mar 26 08:21:26 GMT 2025","passed","Wed Mar 26 08:21:28 GMT 2025","End to end tests","tests.spec.ts","",""
"","3102","User is able to Sign Up","firefox","Wed Mar 26 08:21:34 GMT 2025","passed","Wed Mar 26 08:21:37 GMT 2025","End to end tests","tests.spec.ts","",""
"","934","Sign Up page elements is visible","firefox","Wed Mar 26 08:21:41 GMT 2025","passed","Wed Mar 26 08:21:42 GMT 2025","Website elements is visible","tests.spec.ts","",""
