"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1344","User is able to Logout","chromium","Tue Feb 18 08:18:52 GMT 2025","passed","Tue Feb 18 08:18:53 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1589","User is able to Login","webkit","Tue Feb 18 08:19:03 GMT 2025","passed","Tue Feb 18 08:19:04 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","928","Login page elements is visible","webkit","Tue Feb 18 08:19:00 GMT 2025","passed","Tue Feb 18 08:19:01 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1015","Add Contact page elements is visible","firefox","Tue Feb 18 08:18:58 GMT 2025","passed","Tue Feb 18 08:18:59 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","670","Sign Up page elements is visible","webkit","Tue Feb 18 08:19:01 GMT 2025","passed","Tue Feb 18 08:19:02 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1288","Login page elements is visible","firefox","Tue Feb 18 08:18:54 GMT 2025","passed","Tue Feb 18 08:18:55 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1726","Contacts page elements is visible","firefox","Tue Feb 18 08:18:56 GMT 2025","passed","Tue Feb 18 08:18:58 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1598","User is able to Logout","webkit","Tue Feb 18 08:19:04 GMT 2025","passed","Tue Feb 18 08:19:06 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1468","Contacts page elements is visible","chromium","Tue Feb 18 08:18:50 GMT 2025","passed","Tue Feb 18 08:18:51 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1341","User is able to Login","chromium","Tue Feb 18 08:18:50 GMT 2025","passed","Tue Feb 18 08:18:52 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","551","Sign Up page elements is visible","firefox","Tue Feb 18 08:18:56 GMT 2025","passed","Tue Feb 18 08:18:56 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","286","Sign Up page elements is visible","chromium","Tue Feb 18 08:18:49 GMT 2025","passed","Tue Feb 18 08:18:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","483","Login page elements is visible","chromium","Tue Feb 18 08:18:49 GMT 2025","passed","Tue Feb 18 08:18:49 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","2657","User is able to Sign Up","firefox","Tue Feb 18 08:18:52 GMT 2025","passed","Tue Feb 18 08:18:55 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1578","User is able to Sign Up","chromium","Tue Feb 18 08:18:49 GMT 2025","passed","Tue Feb 18 08:18:50 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","2572","User is able to Sign Up","webkit","Tue Feb 18 08:19:00 GMT 2025","passed","Tue Feb 18 08:19:02 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","1001","Add Contact page elements is visible","webkit","Tue Feb 18 08:19:04 GMT 2025","passed","Tue Feb 18 08:19:05 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1660","User is able to Login","firefox","Tue Feb 18 08:18:55 GMT 2025","passed","Tue Feb 18 08:18:57 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
"","617","Add Contact page elements is visible","chromium","Tue Feb 18 08:18:51 GMT 2025","passed","Tue Feb 18 08:18:52 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1752","Contacts page elements is visible","webkit","Tue Feb 18 08:19:02 GMT 2025","passed","Tue Feb 18 08:19:04 GMT 2025","Website elements is visible","tests.spec.ts","",""
"","1484","User is able to Logout","firefox","Tue Feb 18 08:18:57 GMT 2025","passed","Tue Feb 18 08:18:59 GMT 2025","User is able to Sign Up,Login and Logout","tests.spec.ts","",""
